budget,position,needle,condition,preserved,added_chars,candidate_count,selected_candidates
50,445,req-0445,bridge,True,69,6,req-0445 FAILED test_checkout_consistency req-0269 req-0211 req-0236
50,445,req-0445,oracle,True,9,1,req-0445
50,373,req-0373,user_only,False,0,0,
50,373,req-0373,naive,True,177,18,req-0136 req-0052 req-0210 req-0176 req-0163 req-0415 req-0429 req-0379 test_checkout_consistency FAILED req-0373 req-0273 req-0191 req-0234 req-0118 req-0398 req-0426 req-0219
50,373,req-0373,bridge,True,69,6,req-0373 FAILED test_checkout_consistency req-0219 req-0426 req-0398
50,373,req-0373,oracle,True,9,1,req-0373
50,286,req-0286,user_only,False,0,0,
50,286,req-0286,naive,True,177,18,req-0296 req-0287 req-0278 req-0233 req-0447 req-0206 req-0300 req-0333 test_checkout_consistency FAILED req-0286 req-0105 req-0139 req-0381 req-0361 req-0091 req-0193 req-0121
50,286,req-0286,bridge,True,69,6,req-0286 FAILED test_checkout_consistency req-0121 req-0193 req-0091
50,286,req-0286,oracle,True,9,1,req-0286
50,378,req-0378,user_only,False,0,0,
50,378,req-0378,naive,True,177,18,req-0325 req-0150 req-0184 req-0426 req-0370 req-0089 req-0423 req-0088 test_checkout_consistency FAILED req-0378 req-0059 req-0309 req-0373 req-0065 req-0347 req-0346 req-0257
50,378,req-0378,bridge,True,69,6,req-0378 FAILED test_checkout_consistency req-0257 req-0346 req-0347
50,378,req-0378,oracle,True,9,1,req-0378
50,188,req-0188,user_only,False,0,0,
50,188,req-0188,naive,True,177,18,req-0444 req-0353 req-0158 req-0068 req-0333 req-0183 req-0329 req-0327 test_checkout_consistency FAILED req-0188 req-0292 req-0385 req-0447 req-0126 req-0238 req-0251 req-0164
50,188,req-0188,bridge,True,69,6,req-0188 FAILED test_checkout_consistency req-0164 req-0251 req-0238
50,188,req-0188,oracle,True,9,1,req-0188
50,335,req-0335,user_only,False,0,0,
50,335,req-0335,naive,True,177,18,req-0446 req-0352 req-0426 req-0198 req-0118 req-0287 req-0306 req-0311 test_checkout_consistency FAILED req-0335 req-0096 req-0253 req-0236 req-0307 req-0055 req-0390 req-0172
50,335,req-0335,bridge,True,69,6,req-0335 FAILED test_checkout_consistency req-0172 req-0390 req-0055
50,335,req-0335,oracle,True,9,1,req-0335
50,419,req-0419,user_only,False,0,0,
50,419,req-0419,naive,True,177,18,req-0364 req-0400 req-0134 req-0438 req-0313 req-0121 req-0278 req-0131 test_checkout_consistency FAILED req-0419 req-0141 req-0339 req-0387 req-0124 req-0427 req-0425 req-0297
50,419,req-0419,bridge,True,69,6,req-0419 FAILED test_checkout_consistency req-0297 req-0425 req-0427
50,419,req-0419,oracle,True,9,1,req-0419
50,216,req-0216,user_only,False,0,0,
50,216,req-0216,naive,True,177,18,req-0234 req-0070 req-0162 req-0440 req-0300 req-0168 req-0082 req-0185 test_checkout_consistency FAILED req-0216 req-0240 req-0169 req-0071 req-0393 req-0155 req-0316 req-0235
50,216,req-0216,bridge,True,69,6,req-0216 FAILED test_checkout_consistency req-0235 req-0316 req-0155
50,216,req-0216,oracle,True,9,1,req-0216
50,78,req-0078,user_only,False,0,0,
50,78,req-0078,naive,True,177,18,req-0249 req-0291 req-0283 req-0073 req-0070 req-0383 req-0216 req-0103 test_checkout_consistency FAILED req-0078 req-0411 req-0317 req-0375 req-0191 req-0430 req-0185 req-0347
50,78,req-0078,bridge,True,69,6,req-0078 FAILED test_checkout_consistency req-0347 req-0185 req-0430
50,78,req-0078,oracle,True,9,1,req-0078
50,167,req-0167,user_only,False,0,0,
50,167,req-0167,naive,True,177,18,req-0329 req-0342 req-0139 req-0243 req-0385 req-0244 req-0238 req-0351 test_checkout_consistency FAILED req-0167 req-0089 req-0315 req-0179 req-0164 req-0258 req-0231 req-0227
50,167,req-0167,bridge,True,69,6,req-0167 FAILED test_checkout_consistency req-0227 req-0231 req-0258
50,167,req-0167,oracle,True,9,1,req-0167
50,434,req-0434,user_only,False,0,0,
50,434,req-0434,naive,True,177,18,req-0299 req-0296 req-0359 req-0053 req-0306 req-0121 req-0275 req-0134 test_checkout_consistency FAILED req-0434 req-0167 req-0089 req-0313 req-0379 req-0193 req-0158 req-0126
50,434,req-0434,bridge,True,69,6,req-0434 FAILED test_checkout_consistency req-0126 req-0158 req-0193
50,434,req-0434,oracle,True,9,1,req-0434
50,211,req-0211,user_only,False,0,0,
50,211,req-0211,naive,True,177,18,req-0145 req-0130 req-0236 req-0359 req-0418 req-0110 req-0389 req-0167 test_checkout_consistency FAILED req-0211 req-0263 req-0220 req-0419 req-0108 req-0297 req-0396 req-0296
50,211,req-0211,bridge,True,69,6,req-0211 FAILED test_checkout_consistency req-0296 req-0396 req-0297
50,211,req-0211,oracle,True,9,1,req-0211
50,255,req-0255,user_only,False,0,0,
50,255,req-0255,naive,True,177,18,req-0296 req-0157 req-0353 req-0132 req-0382 req-0261 req-0061 req-0174 test_checkout_consistency FAILED req-0255 req-0072 req-0115 req-0344 req-0354 req-0118 req-0373 req-0313
50,255,req-0255,bridge,True,69,6,req-0255 FAILED test_checkout_consistency req-0313 req-0373 req-0118
50,255,req-0255,oracle,True,9,1,req-0255
50,187,req-0187,user_only,False,0,0,
50,187,req-0187,naive,True,177,18,req-0070 req-0344 req-0125 req-0078 req-0135 req-0182 req-0142 req-0315 test_checkout_consistency FAILED req-0187 req-0258 req-0357 req-0339 req-0377 req-0059 req-0419 req-0423
50,187,req-0187,bridge,True,69,6,req-0187 FAILED test_checkout_consistency req-0423 req-0419 req-0059
50,187,req-0187,oracle,True,9,1,req-0187
100,377,req-0377,user_only,False,0,0,
100,377,req-0377,naive,True,177,18,req-0389 req-0195 req-0093 req-0160 req-0279 req-0360 req-0291 req-0296 test_checkout_consistency FAILED req-0377 req-0137 req-0162 req-0260 req-0357 req-0123 req-0348 req-0443
100,377,req-0377,bridge,True,69,6,req-0377 FAILED test_checkout_consistency req-0443 req-0348 req-0123
100,377,req-0377,oracle,True,9,1,req-0377
100,107,req-0107,user_only,False,0,0,
100,107,req-0107,naive,True,177,18,req-0144 req-0370 req-0388 req-0312 req-0186 req-0136 req-0421 req-0402 test_checkout_consistency FAILED req-0107 req-0226 req-0283 req-0356 req-0353 req-0085 req-0168 req-0244
100,107,req-0107,bridge,True,69,6,req-0107 FAILED test_checkout_consistency req-0244 req-0168 req-0085
100,107,req-0107,oracle,True,9,1,req-0107
100,62,req-0062,user_only,True,0,0,
100,62,req-0062,naive,True,177,18,req-0248 req-0118 req-0106 req-0058 req-0154 req-0318 req-0309 req-0401 test_checkout_consistency FAILED req-0062 req-0265 req-0127 req-0361 req-0100 req-0141 req-0294 req-0365
100,62,req-0062,bridge,True,69,6,req-0062 FAILED test_checkout_consistency req-0365 req-0294 req-0141
100,62,req-0062,oracle,True,9,1,req-0062
100,429,req-0429,user_only,False,0,0,
100,429,req-0429,naive,True,177,18,req-0357 req-0069 req-0322 req-0307 req-0436 req-0110 req-0097 req-0296 test_checkout_consistency FAILED req-0429 req-0387 req-0116 req-0358 req-0326 req-0050 req-0447 req-0397
100,429,req-0429,bridge,True,69,6,req-0429 FAILED test_checkout_consistency req-0397 req-0447 req-0050
100,429,req-0429,oracle,True,9,1,req-0429
100,190,req-0190,user_only,False,0,0,
100,190,req-0190,naive,True,177,18,req-0383 req-0271 req-0318 req-0266 req-0240 req-0072 req-0408 req-0322 test_checkout_consistency FAILED req-0190 req-0270 req-0167 req-0297 req-0444 req-0246 req-0230 req-0352
100,190,req-0190,bridge,True,69,6,req-0190 FAILED test_checkout_consistency req-0352 req-0230 req-0246
100,190,req-0190,oracle,True,9,1,req-0190
100,175,req-0175,user_only,False,0,0,
100,175,req-0175,naive,True,177,18,req-0430 req-0440 req-0407 req-0345 req-0100 req-0268 req-0118 req-0181 test_checkout_consistency FAILED req-0175 req-0295 req-0443 req-0169 req-0092 req-0196 req-0357 req-0329
100,175,req-0175,bridge,True,69,6,req-0175 FAILED test_checkout_consistency req-0329 req-0357 req-0196
100,175,req-0175,oracle,True,9,1,req-0175
100,164,req-0164,user_only,False,0,0,
100,164,req-0164,naive,True,177,18,req-0260 req-0182 req-0146 req-0052 req-0414 req-0431 req-0053 req-0346 test_checkout_consistency FAILED req-0164 req-0318 req-0110 req-0317 req-0243 req-0386 req-0155 req-0403
100,164,req-0164,bridge,True,69,6,req-0164 FAILED test_checkout_consistency req-0403 req-0155 req-0386
100,164,req-0164,oracle,True,9,1,req-0164
100,121,req-0121,user_only,False,0,0,
100,121,req-0121,naive,True,177,18,req-0212 req-0260 req-0236 req-0104 req-0130 req-0269 req-0384 req-0350 test_checkout_consistency FAILED req-0121 req-0180 req-0184 req-0325 req-0267 req-0340 req-0238 req-0364
100,121,req-0121,bridge,True,69,6,req-0121 FAILED test_checkout_consistency req-0364 req-0238 req-0340
100,121,req-0121,oracle,True,9,1,req-0121
100,427,req-0427,user_only,False,0,0,
100,427,req-0427,naive,True,177,18,req-0191 req-0398 req-0253 req-0437 req-0154 req-0261 req-0332 req-0335 test_checkout_consistency FAILED req-0427 req-0297 req-0141 req-0239 req-0336 req-0334 req-0179 req-0207
100,427,req-0427,bridge,True,69,6,req-0427 FAILED test_checkout_consistency req-0207 req-0179 req-0334
100,427,req-0427,oracle,True,9,1,req-0427
100,102,req-0102,user_only,False,0,0,
100,102,req-0102,naive,True,177,18,req-0346 req-0227 req-0447 req-0412 req-0254 req-0427 req-0121 req-0388 test_checkout_consistency FAILED req-0102 req-0111 req-0433 req-0168 req-0279 req-0409 req-0133 req-0101
100,102,req-0102,bridge,True,69,6,req-0102 FAILED test_checkout_consistency req-0101 req-0133 req-0409
100,102,req-0102,oracle,True,9,1,req-0102
100,396,req-0396,user_only,False,0,0,
100,396,req-0396,naive,True,177,18,req-0159 req-0310 req-0255 req-0223 req-0331 req-0364 req-0407 req-0401 test_checkout_consistency FAILED req-0396 req-0412 req-0076 req-0132 req-0249 req-0375 req-0052 req-0096
100,396,req-0396,bridge,True,69,6,req-0396 FAILED test_checkout_consistency req-0096 req-0052 req-0375
100,396,req-0396,oracle,True,9,1,req-0396
100,447,req-0447,user_only,False,0,0,
100,447,req-0447,naive,True,177,18,req-0124 req-0291 req-0357 req-0272 req-0095 req-0082 req-0184 req-0163 test_checkout_consistency FAILED req-0447 req-0239 req-0090 req-0361 req-0069 req-0420 req-0246 req-0255
100,447,req-0447,bridge,True,69,6,req-0447 FAILED test_checkout_consistency req-0255 req-0246 req-0420
100,447,req-0447,oracle,True,9,1,req-0447
100,329,req-0329,user_only,False,0,0,
100,329,req-0329,naive,True,177,18,req-0365 req-0386 req-0316 req-0196 req-0415 req-0356 req-0079 req-0447 test_checkout_consistency FAILED req-0329 req-0139 req-0378 req-0303 req-0274 req-0055 req-0153 req-0387
100,329,req-0329,bridge,True,69,6,req-0329 FAILED test_checkout_consistency req-0387 req-0153 req-0055
100,329,req-0329,oracle,True,9,1,req-0329
100,94,req-0094,user_only,True,0,0,
100,94,req-0094,naive,True,177,18,req-0316 req-0197 req-0150 req-0067 req-0357 req-0312 req-0315 req-0408 test_checkout_consistency FAILED req-0094 req-0169 req-0365 req-0137 req-0396 req-0068 req-0235 req-0173
100,94,req-0094,bridge,True,69,6,req-0094 FAILED test_checkout_consistency req-0173 req-0235 req-0068
100,94,req-0094,oracle,True,9,1,req-0094
100,352,req-0352,user_only,False,0,0,
100,352,req-0352,naive,True,177,18,req-0386 req-0050 req-0130 req-0094 req-0191 req-0450 req-0254 req-0230 test_checkout_consistency FAILED req-0352 req-0393 req-0252 req-0257 req-0350 req-0152 req-0315 req-0057
100,352,req-0352,bridge,True,69,6,req-0352 FAILED test_checkout_consistency req-0057 req-0315 req-0152
100,352,req-0352,oracle,True,9,1,req-0352
100,266,req-0266,user_only,False,0,0,
100,266,req-0266,naive,True,177,18,req-0428 req-0411 req-0085 req-0096 req-0332 req-0195 req-0422 req-0337 test_checkout_consistency FAILED req-0266 req-0349 req-0228 req-0227 req-0191 req-0165 req-0361 req-0149
100,266,req-0266,bridge,True,69,6,req-0266 FAILED test_checkout_consistency req-0149 req-0361 req-0165
100,266,req-0266,oracle,True,9,1,req-0266
100,66,req-0066,user_only,True,0,0,
100,66,req-0066,naive,True,177,18,req-0283 req-0257 req-0345 req-0052 req-0184 req-0140 req-0259 req-0310 test_checkout_consistency FAILED req-0066 req-0105 req-0337 req-0088 req-0308 req-0201 req-0225 req-0110
100,66,req-0066,bridge,True,69,6,req-0066 FAILED test_checkout_consistency req-0110 req-0225 req-0201
100,66,req-0066,oracle,True,9,1,req-0066
100,65,req-0065,user_only,True,0,0,
100,65,req-0065,naive,True,177,18,req-0313 req-0182 req-0326 req-0345 req-0179 req-0406 req-0277 req-0244 test_checkout_consistency FAILED req-0065 req-0339 req-0298 req-0445 req-0175 req-0438 req-0224 req-0448
100,65,req-0065,bridge,True,69,6,req-0065 FAILED test_checkout_consistency req-0448 req-0224 req-0438
100,65,req-0065,oracle,True,9,1,req-0065
100,97,req-0097,user_only,True,0,0,
100,97,req-0097,naive,True,177,18,req-0285 req-0399 req-0286 req-0351 req-0064 req-0297 req-0110 req-0183 test_checkout_consistency FAILED req-0097 req-0084 req-0246 req-0375 req-0163 req-0397 req-0410 req-0168
100,97,req-0097,bridge,True,69,6,req-0097 FAILED test_checkout_consistency req-0168 req-0410 req-0397
100,97,req-0097,oracle,True,9,1,req-0097
100,161,req-0161,user_only,False,0,0,
100,161,req-0161,naive,True,177,18,req-0212 req-0262 req-0231 req-0315 req-0325 req-0054 req-0409 req-0185 test_checkout_consistency FAILED req-0161 req-0178 req-0198 req-0097 req-0255 req-0395 req-0434 req-0226
100,161,req-0161,bridge,True,69,6,req-0161 FAILED test_checkout_consistency req-0226 req-0434 req-0395
100,161,req-0161,oracle,True,9,1,req-0161
100,169,req-0169,user_only,False,0,0,
100,169,req-0169,naive,True,177,18,req-0088 req-0334 req-0141 req-0294 req-0211 req-0232 req-0161 req-0344 test_checkout_consistency FAILED req-0169 req-0188 req-0143 req-0433 req-0400 req-0147 req-0306 req-0428
100,169,req-0169,bridge,True,69,6,req-0169 FAILED test_checkout_consistency req-0428 req-0306 req-0147
100,169,req-0169,oracle,True,9,1,req-0169
100,308,req-0308,user_only,False,0,0,
100,308,req-0308,naive,True,177,18,req-0152 req-0170 req-0427 req-0173 req-0185 req-0155 req-0167 req-0153 test_checkout_consistency FAILED req-0308 req-0177 req-0367 req-0232 req-0129 req-0449 req-0104 req-0111
100,308,req-0308,bridge,True,69,6,req-0308 FAILED test_checkout_consistency req-0111 req-0104 req-0449
100,308,req-0308,oracle,True,9,1,req-0308
100,358,req-0358,user_only,False,0,0,
100,358,req-0358,naive,True,177,18,req-0090 req-0397 req-0390 req-0302 req-0365 req-0053 req-0442 req-0327 test_checkout_consistency FAILED req-0358 req-0071 req-0296 req-0240 req-0368 req-0211 req-0344 req-0190
100,358,req-0358,bridge,True,69,6,req-0358 FAILED test_checkout_consistency req-0190 req-0344 req-0211
100,358,req-0358,oracle,True,9,1,req-0358
100,63,req-0063,user_only,True,0,0,
100,63,req-0063,naive,True,177,18,req-0302 req-0144 req-0442 req-0312 req-0194 req-0254 req-0164 req-0435 test_checkout_consistency FAILED req-0063 req-0346 req-0116 req-0078 req-0320 req-0267 req-0295 req-0327
100,63,req-0063,bridge,True,69,6,req-0063 FAILED test_checkout_consistency req-0327 req-0295 req-0267
100,63,req-0063,oracle,True,9,1,req-0063
100,337,req-0337,user_only,False,0,0,
100,337,req-0337,naive,True,177,18,req-0066 req-0307 req-0227 req-0251 req-0402 req-0448 req-0139 req-0284 test_checkout_consistency FAILED req-0337 req-0111 req-0408 req-0315 req-0285 req-0211 req-0403 req-0054
100,337,req-0337,bridge,True,69,6,req-0337 FAILED test_checkout_consistency req-0054 req-0403 req-0211
100,337,req-0337,oracle,True,9,1,req-0337
100,151,req-0151,user_only,False,0,0,
100,151,req-0151,naive,True,177,18,req-0056 req-0396 req-0158 req-0245 req-0348 req-0101 req-0217 req-0236 test_checkout_consistency FAILED req-0151 req-0364 req-0183 req-0145 req-0331 req-0185 req-0172 req-0188
100,151,req-0151,bridge,True,69,6,req-0151 FAILED test_checkout_consistency req-0188 req-0172 req-0185
100,151,req-0151,oracle,True,9,1,req-0151
100,416,req-0416,user_only,False,0,0,
100,416,req-0416,naive,True,177,18,req-0291 req-0363 req-0225 req-0237 req-0144 req-0305 req-0267 req-0157 test_checkout_consistency FAILED req-0416 req-0264 req-0408 req-0436 req-0240 req-0236 req-0255 req-0193
100,416,req-0416,bridge,True,69,6,req-0416 FAILED test_checkout_consistency req-0193 req-0255 req-0236
100,416,req-0416,oracle,True,9,1,req-0416
100,382,req-0382,user_only,False,0,0,
100,382,req-0382,naive,True,177,18,req-0280 req-0142 req-0342 req-0117 req-0344 req-0402 req-0167 req-0101 test_checkout_consistency FAILED req-0382 req-0420 req-0188 req-0170 req-0334 req-0271 req-0245 req-0150
100,382,req-0382,bridge,True,69,6,req-0382 FAILED test_checkout_consistency req-0150 req-0245 req-0271
100,382,req-0382,oracle,True,9,1,req-0382
100,409,req-0409,user_only,False,0,0,
100,409,req-0409,naive,True,177,18,req-0124 req-0429 req-0126 req-0292 req-0054 req-0140 req-0265 req-0305 test_checkout_consistency FAILED req-0409 req-0118 req-0372 req-0314 req-0323 req-0419 req-0211 req-0299
100,409,req-0409,bridge,True,69,6,req-0409 FAILED test_checkout_consistency req-0299 req-0211 req-0419
100,409,req-0409,oracle,True,9,1,req-0409
100,438,req-0438,user_only,False,0,0,
100,438,req-0438,naive,True,177,18,req-0203 req-0178 req-0337 req-0340 req-0074 req-0253 req-0100 req-0403 test_checkout_consistency FAILED req-0438 req-0133 req-0080 req-0160 req-0180 req-0293 req-0372 req-0099
100,438,req-0438,bridge,True,69,6,req-0438 FAILED test_checkout_consistency req-0099 req-0372 req-0293
100,438,req-0438,oracle,True,9,1,req-0438
100,264,req-0264,user_only,False,0,0,
100,264,req-0264,naive,True,177,18,req-0281 req-0432 req-0221 req-0183 req-0234 req-0337 req-0336 req-0181 test_checkout_consistency FAILED req-0264 req-0226 req-0060 req-0260 req-0112 req-0229 req-0398 req-0361
100,264,req-0264,bridge,True,69,6,req-0264 FAILED test_checkout_consistency req-0361 req-0398 req-0229
100,264,req-0264,oracle,True,9,1,req-0264
100,162,req-0162,user_only,False,0,0,
100,162,req-0162,naive,True,177,18,req-0151 req-0346 req-0345 req-0383 req-0326 req-0139 req-0450 req-0196 test_checkout_consistency FAILED req-0162 req-0232 req-0217 req-0395 req-0312 req-0300 req-0447 req-0428
100,162,req-0162,bridge,True,69,6,req-0162 FAILED test_checkout_consistency req-0428 req-0447 req-0300
100,162,req-0162,oracle,True,9,1,req-0162
100,279,req-0279,user_only,False,0,0,
100,279,req-0279,naive,True,177,18,req-0278 req-0090 req-0245 req-0365 req-0196 req-0288 req-0374 req-0124 test_checkout_consistency FAILED req-0279 req-0135 req-0378 req-0222 req-0265 req-0364 req-0343 req-0257
100,279,req-0279,bridge,True,69,6,req-0279 FAILED test_checkout_consistency req-0257 req-0343 req-0364
100,279,req-0279,oracle,True,9,1,req-0279
100,351,req-0351,user_only,False,0,0,
100,351,req-0351,naive,True,177,18,req-0086 req-0090 req-0132 req-0225 req-0166 req-0210 req-0212 req-0385 test_checkout_consistency FAILED req-0351 req-0199 req-0414 req-0186 req-0360 req-0381 req-0252 req-0188
100,351,req-0351,bridge,True,69,6,req-0351 FAILED test_checkout_consistency req-0188 req-0252 req-0381
100,351,req-0351,oracle,True,9,1,req-0351
100,192,req-0192,user_only,False,0,0,
100,192,req-0192,naive,True,177,18,req-0278 req-0450 req-0236 req-0433 req-0351 req-0317 req-0281 req-0262 test_checkout_consistency FAILED req-0192 req-0135 req-0144 req-0061 req-0114 req-0423 req-0170 req-0389
100,192,req-0192,bridge,True,69,6,req-0192 FAILED test_checkout_consistency req-0389 req-0170 req-0423
100,192,req-0192,oracle,True,9,1,req-0192
100,53,req-0053,user_only,True,0,0,
100,53,req-0053,naive,True,177,18,req-0179 req-0431 req-0409 req-0434 req-0091 req-0158 req-0136 req-0254 test_checkout_consistency FAILED req-0053 req-0103 req-0099 req-0083 req-0293 req-0331 req-0078 req-0064
100,53,req-0053,bridge,True,69,6,req-0053 FAILED test_checkout_consistency req-0064 req-0078 req-0331
100,53,req-0053,oracle,True,9,1,req-0053
100,131,req-0131,user_only,False,0,0,
100,131,req-0131,naive,True,177,18,req-0445 req-0254 req-0319 req-0442 req-0092 req-0103 req-0185 req-0367 test_checkout_consistency FAILED req-0131 req-0129 req-0093 req-0386 req-0250 req-0209 req-0168 req-0177
100,131,req-0131,bridge,True,69,6,req-0131 FAILED test_checkout_consistency req-0177 req-0168 req-0209
100,131,req-0131,oracle,True,9,1,req-0131
100,407,req-0407,user_only,False,0,0,
100,407,req-0407,naive,True,177,18,req-0428 req-0195 req-0276 req-0370 req-0114 req-0117 req-0319 req-0137 test_checkout_consistency FAILED req-0407 req-0064 req-0067 req-0389 req-0232 req-0216 req-0293 req-0289
100,407,req-0407,bridge,True,69,6,req-0407 FAILED test_checkout_consistency req-0289 req-0293 req-0216
100,407,req-0407,oracle,True,9,1,req-0407
100,435,req-0435,user_only,False,0,0,
100,435,req-0435,naive,True,177,18,req-0326 req-0189 req-0330 req-0277 req-0119 req-0407 req-0140 req-0352 test_checkout_consistency FAILED req-0435 req-0355 req-0283 req-0373 req-0433 req-0375 req-0338 req-0272
100,435,req-0435,bridge,True,69,6,req-0435 FAILED test_checkout_consistency req-0272 req-0338 req-0375
100,435,req-0435,oracle,True,9,1,req-0435
100,224,req-0224,user_only,False,0,0,
100,224,req-0224,naive,True,177,18,req-0319 req-0378 req-0324 req-0208 req-0228 req-0297 req-0327 req-0166 test_checkout_consistency FAILED req-0224 req-0095 req-0277 req-0207 req-0238 req-0262 req-0183 req-0129
100,224,req-0224,bridge,True,69,6,req-0224 FAILED test_checkout_consistency req-0129 req-0183 req-0262
100,224,req-0224,oracle,True,9,1,req-0224
100,424,req-0424,user_only,False,0,0,
100,424,req-0424,naive,True,177,18,req-0205 req-0055 req-0050 req-0317 req-0439 req-0119 req-0226 req-0196 test_checkout_consistency FAILED req-0424 req-0290 req-0323 req-0054 req-0402 req-0301 req-0437 req-0294
100,424,req-0424,bridge,True,69,6,req-0424 FAILED test_checkout_consistency req-0294 req-0437 req-0301
100,424,req-0424,oracle,True,9,1,req-0424
100,129,req-0129,user_only,False,0,0,
100,129,req-0129,naive,True,177,18,req-0204 req-0054 req-0443 req-0271 req-0200 req-0356 req-0169 req-0053 test_checkout_consistency FAILED req-0129 req-0331 req-0242 req-0147 req-0261 req-0338 req-0274 req-0253
100,129,req-0129,bridge,True,69,6,req-0129 FAILED test_checkout_consistency req-0253 req-0274 req-0338
100,129,req-0129,oracle,True,9,1,req-0129
100,160,req-0160,user_only,False,0,0,
100,160,req-0160,naive,True,177,18,req-0178 req-0133 req-0417 req-0428 req-0381 req-0250 req-0244 req-0163 test_checkout_consistency FAILED req-0160 req-0185 req-0090 req-0267 req-0371 req-0173 req-0315 req-0442
100,160,req-0160,bridge,True,69,6,req-0160 FAILED test_checkout_consistency req-0442 req-0315 req-0173
100,160,req-0160,oracle,True,9,1,req-0160
100,222,req-0222,user_only,False,0,0,
100,222,req-0222,naive,True,177,18,req-0364 req-0406 req-0401 req-0189 req-0195 req-0383 req-0431 req-0323 test_checkout_consistency FAILED req-0222 req-0187 req-0262 req-0146 req-0085 req-0143 req-0119 req-0198
100,222,req-0222,bridge,True,69,6,req-0222 FAILED test_checkout_consistency req-0198 req-0119 req-0143
100,222,req-0222,oracle,True,9,1,req-0222
100,441,req-0441,user_only,False,0,0,
100,441,req-0441,naive,True,177,18,req-0106 req-0376 req-0283 req-0366 req-0281 req-0189 req-0408 req-0368 test_checkout_consistency FAILED req-0441 req-0301 req-0146 req-0214 req-0059 req-0127 req-0075 req-0323
100,441,req-0441,bridge,True,69,6,req-0441 FAILED test_checkout_consistency req-0323 req-0075 req-0127
100,441,req-0441,oracle,True,9,1,req-0441
100,432,req-0432,user_only,False,0,0,
100,432,req-0432,naive,True,177,18,req-0061 req-0145 req-0102 req-0194 req-0187 req-0114 req-0416 req-0274 test_checkout_consistency FAILED req-0432 req-0422 req-0054 req-0169 req-0096 req-0127 req-0057 req-0302
100,432,req-0432,bridge,True,69,6,req-0432 FAILED test_checkout_consistency req-0302 req-0057 req-0127
100,432,req-0432,oracle,True,9,1,req-0432
100,244,req-0244,user_only,False,0,0,
100,244,req-0244,naive,True,177,18,req-0161 req-0225 req-0266 req-0209 req-0306 req-0240 req-0288 req-0407 test_checkout_consistency FAILED req-0244 req-0066 req-0219 req-0091 req-0435 req-0124 req-0078 req-0186
100,244,req-0244,bridge,True,69,6,req-0244 FAILED test_checkout_consistency req-0186 req-0078 req-0124
100,244,req-0244,oracle,True,9,1,req-0244
100,99,req-0099,user_only,True,0,0,
100,99,req-0099,naive,True,177,18,req-0448 req-0251 req-0086 req-0329 req-0291 req-0143 req-0149 req-0179 test_checkout_consistency FAILED req-0099 req-0246 req-0056 req-0113 req-0444 req-0416 req-0178 req-0248
100,99,req-0099,bridge,True,69,6,req-0099 FAILED test_checkout_consistency req-0248 req-0178 req-0416
100,99,req-0099,oracle,True,9,1,req-0099
100,233,req-0233,user_only,False,0,0,
100,233,req-0233,naive,True,177,18,req-0445 req-0277 req-0176 req-0428 req-0067 req-0151 req-0286 req-0427 test_checkout_consistency FAILED req-0233 req-0098 req-0317 req-0391 req-0156 req-0293 req-0250 req-0399
100,233,req-0233,bridge,True,69,6,req-0233 FAILED test_checkout_consistency req-0399 req-0250 req-0293
100,233,req-0233,oracle,True,9,1,req-0233
100,226,req-0226,user_only,False,0,0,
100,226,req-0226,naive,True,177,18,req-0209 req-0215 req-0131 req-0373 req-0423 req-0071 req-0432 req-0332 test_checkout_consistency FAILED req-0226 req-0317 req-0112 req-0179 req-0297 req-0377 req-0202 req-0151
100,226,req-0226,bridge,True,69,6,req-0226 FAILED test_checkout_consistency req-0151 req-0202 req-0377
100,226,req-0226,oracle,True,9,1,req-0226
100,359,req-0359,user_only,False,0,0,
100,359,req-0359,naive,True,177,18,req-0234 req-0076 req-0392 req-0161 req-0107 req-0170 req-0375 req-0272 test_checkout_consistency FAILED req-0359 req-0216 req-0057 req-0135 req-0191 req-0349 req-0111 req-0252
100,359,req-0359,bridge,True,69,6,req-0359 FAILED test_checkout_consistency req-0252 req-0111 req-0349
100,359,req-0359,oracle,True,9,1,req-0359
100,185,req-0185,user_only,False,0,0,
100,185,req-0185,naive,True,177,18,req-0174 req-0054 req-0071 req-0348 req-0404 req-0294 req-0403 req-0356 test_checkout_consistency FAILED req-0185 req-0129 req-0241 req-0445 req-0095 req-0177 req-0130 req-0306
100,185,req-0185,bridge,True,69,6,req-0185 FAILED test_checkout_consistency req-0306 req-0130 req-0177
100,185,req-0185,oracle,True,9,1,req-0185
100,72,req-0072,user_only,True,0,0,
100,72,req-0072,naive,True,177,18,req-0097 req-0402 req-0367 req-0224 req-0439 req-0371 req-0081 req-0233 test_checkout_consistency FAILED req-0072 req-0381 req-0129 req-0410 req-0325 req-0105 req-0115 req-0300
100,72,req-0072,bridge,True,69,6,req-0072 FAILED test_checkout_consistency req-0300 req-0115 req-0105
100,72,req-0072,oracle,True,9,1,req-0072
100,285,req-0285,user_only,False,0,0,
100,285,req-0285,naive,True,177,18,req-0169 req-0212 req-0336 req-0381 req-0438 req-0227 req-0274 req-0426 test_checkout_consistency FAILED req-0285 req-0148 req-0060 req-0403 req-0243 req-0233 req-0421 req-0118
100,285,req-0285,bridge,True,69,6,req-0285 FAILED test_checkout_consistency req-0118 req-0421 req-0233
100,285,req-0285,oracle,True,9,1,req-0285
100,324,req-0324,user_only,False,0,0,
