category,budget,position,needle,condition,preserved,needle_selected,candidate_count,added_chars,selected_candidates
function_name,10,325,process_item_0325,v1,False,False,1,7,FAILED
function_name,10,325,process_item_0325,v2,True,True,6,108,process_item_0325 process_item_0136 process_item_0384 process_item_0269 process_item_0071 process_item_0156
function_name,10,325,process_item_0325,oracle,True,True,1,18,process_item_0325
function_name,10,199,process_item_0199,user_only,False,False,0,0,
function_name,10,199,process_item_0199,naive,True,True,21,378,process_item_0284 process_item_0075 process_item_0253 process_item_0233 process_item_0411 process_item_0252 process_item_0092 process_item_0289 process_item_0265 process_item_0120 process_item_0199 process_item_0353 process_item_0398 process_item_0097 process_item_0214 process_item_0346 process_item_0106 process_item_0084 process_item_0328 process_item_0088 process_item_0257
function_name,10,199,process_item_0199,v1,False,False,1,7,FAILED
function_name,10,199,process_item_0199,v2,True,True,6,108,process_item_0199 process_item_0106 process_item_0252 process_item_0257 process_item_0088 process_item_0328
function_name,10,199,process_item_0199,oracle,True,True,1,18,process_item_0199
function_name,10,284,process_item_0284,user_only,False,False,0,0,
function_name,10,284,process_item_0284,naive,False,True,21,378,process_item_0333 process_item_0448 process_item_0122 process_item_0159 process_item_0074 process_item_0248 process_item_0312 process_item_0359 process_item_0148 process_item_0165 process_item_0284 process_item_0140 process_item_0177 process_item_0330 process_item_0283 process_item_0302 process_item_0102 process_item_0255 process_item_0244 process_item_0212 process_item_0430
function_name,10,284,process_item_0284,v1,False,False,1,7,FAILED
function_name,10,284,process_item_0284,v2,True,True,6,108,process_item_0284 process_item_0102 process_item_0248 process_item_0430 process_item_0212 process_item_0244
function_name,10,284,process_item_0284,oracle,True,True,1,18,process_item_0284
function_name,10,122,process_item_0122,user_only,False,False,0,0,
function_name,10,122,process_item_0122,naive,True,True,21,378,process_item_0322 process_item_0067 process_item_0084 process_item_0229 process_item_0334 process_item_0150 process_item_0251 process_item_0175 process_item_0225 process_item_0281 process_item_0122 process_item_0301 process_item_0351 process_item_0202 process_item_0346 process_item_0269 process_item_0352 process_item_0100 process_item_0422 process_item_0227 process_item_0260
function_name,10,122,process_item_0122,v1,False,False,1,7,FAILED
function_name,10,122,process_item_0122,v2,True,True,6,108,process_item_0122 process_item_0352 process_item_0150 process_item_0260 process_item_0227 process_item_0422
function_name,10,122,process_item_0122,oracle,True,True,1,18,process_item_0122
function_name,30,110,process_item_0110,user_only,False,False,0,0,
function_name,30,110,process_item_0110,naive,True,True,21,378,process_item_0189 process_item_0416 process_item_0219 process_item_0156 process_item_0241 process_item_0402 process_item_0131 process_item_0368 process_item_0277 process_item_0340 process_item_0110 process_item_0196 process_item_0153 process_item_0349 process_item_0091 process_item_0267 process_item_0262 process_item_0391 process_item_0201 process_item_0257 process_item_0362
function_name,30,110,process_item_0110,v1,False,False,1,7,FAILED
function_name,30,110,process_item_0110,v2,True,True,6,108,process_item_0110 process_item_0262 process_item_0402 process_item_0362 process_item_0257 process_item_0201
function_name,30,110,process_item_0110,oracle,True,True,1,18,process_item_0110
function_name,30,213,process_item_0213,user_only,False,False,0,0,
function_name,30,213,process_item_0213,naive,True,True,21,378,process_item_0109 process_item_0417 process_item_0301 process_item_0154 process_item_0325 process_item_0165 process_item_0244 process_item_0350 process_item_0056 process_item_0176 process_item_0213 process_item_0310 process_item_0058 process_item_0139 process_item_0237 process_item_0151 process_item_0082 process_item_0239 process_item_0132 process_item_0106 process_item_0250
function_name,30,213,process_item_0213,v1,False,False,1,7,FAILED
function_name,30,213,process_item_0213,v2,True,True,6,108,process_item_0213 process_item_0082 process_item_0165 process_item_0250 process_item_0106 process_item_0132
function_name,30,213,process_item_0213,oracle,True,True,1,18,process_item_0213
function_name,30,307,process_item_0307,user_only,False,False,0,0,
function_name,30,307,process_item_0307,naive,True,True,21,378,process_item_0178 process_item_0181 process_item_0149 process_item_0349 process_item_0064 process_item_0139 process_item_0407 process_item_0154 process_item_0256 process_item_0250 process_item_0307 process_item_0152 process_item_0168 process_item_0290 process_item_0270 process_item_0333 process_item_0336 process_item_0170 process_item_0138 process_item_0163 process_item_0348
function_name,30,307,process_item_0307,v1,False,False,1,7,FAILED
function_name,30,307,process_item_0307,v2,True,True,6,108,process_item_0307 process_item_0336 process_item_0139 process_item_0348 process_item_0163 process_item_0138
function_name,30,307,process_item_0307,oracle,True,True,1,18,process_item_0307
function_name,30,312,process_item_0312,user_only,False,False,0,0,
function_name,30,312,process_item_0312,naive,True,True,21,378,process_item_0282 process_item_0286 process_item_0289 process_item_0283 process_item_0340 process_item_0442 process_item_0173 process_item_0225 process_item_0154 process_item_0398 process_item_0312 process_item_0335 process_item_0067 process_item_0435 process_item_0166 process_item_0325 process_item_0241 process_item_0363 process_item_0430 process_item_0076 process_item_0098
function_name,30,312,process_item_0312,v1,False,False,1,7,FAILED
function_name,30,312,process_item_0312,v2,True,True,6,108,process_item_0312 process_item_0241 process_item_0442 process_item_0098 process_item_0076 process_item_0430
function_name,30,312,process_item_0312,oracle,True,True,1,18,process_item_0312
function_name,30,381,process_item_0381,user_only,False,False,0,0,
function_name,30,381,process_item_0381,naive,True,True,21,378,process_item_0246 process_item_0079 process_item_0205 process_item_0138 process_item_0115 process_item_0226 process_item_0416 process_item_0068 process_item_0316 process_item_0319 process_item_0381 process_item_0367 process_item_0302 process_item_0275 process_item_0133 process_item_0287 process_item_0088 process_item_0198 process_item_0055 process_item_0362 process_item_0363
function_name,30,381,process_item_0381,v1,False,False,1,7,FAILED
function_name,30,381,process_item_0381,v2,True,True,6,108,process_item_0381 process_item_0088 process_item_0226 process_item_0363 process_item_0362 process_item_0055
function_name,30,381,process_item_0381,oracle,True,True,1,18,process_item_0381
function_name,30,102,process_item_0102,user_only,False,False,0,0,
function_name,30,102,process_item_0102,naive,True,True,21,378,process_item_0270 process_item_0188 process_item_0220 process_item_0307 process_item_0071 process_item_0276 process_item_0191 process_item_0363 process_item_0244 process_item_0126 process_item_0102 process_item_0090 process_item_0384 process_item_0295 process_item_0379 process_item_0362 process_item_0161 process_item_0350 process_item_0334 process_item_0153 process_item_0233
function_name,30,102,process_item_0102,v1,False,False,1,7,FAILED
function_name,30,102,process_item_0102,v2,True,True,6,108,process_item_0102 process_item_0161 process_item_0276 process_item_0233 process_item_0153 process_item_0334
function_name,30,102,process_item_0102,oracle,True,True,1,18,process_item_0102
function_name,30,164,process_item_0164,user_only,False,False,0,0,
function_name,30,164,process_item_0164,naive,True,True,21,378,process_item_0327 process_item_0208 process_item_0444 process_item_0395 process_item_0279 process_item_0071 process_item_0242 process_item_0169 process_item_0151 process_item_0429 process_item_0164 process_item_0102 process_item_0223 process_item_0394 process_item_0378 process_item_0230 process_item_0269 process_item_0381 process_item_0083 process_item_0277 process_item_0295
function_name,30,164,process_item_0164,v1,False,False,1,7,FAILED
function_name,30,164,process_item_0164,v2,True,True,6,108,process_item_0164 process_item_0269 process_item_0071 process_item_0295 process_item_0277 process_item_0083
function_name,30,164,process_item_0164,oracle,True,True,1,18,process_item_0164
function_name,30,357,process_item_0357,user_only,False,False,0,0,
function_name,30,357,process_item_0357,naive,True,True,21,378,process_item_0249 process_item_0180 process_item_0164 process_item_0122 process_item_0121 process_item_0141 process_item_0250 process_item_0150 process_item_0360 process_item_0285 process_item_0357 process_item_0423 process_item_0101 process_item_0382 process_item_0253 process_item_0219 process_item_0192 process_item_0156 process_item_0193 process_item_0413 process_item_0303
function_name,30,357,process_item_0357,v1,False,False,1,7,FAILED
function_name,30,357,process_item_0357,v2,True,True,6,108,process_item_0357 process_item_0192 process_item_0141 process_item_0303 process_item_0413 process_item_0193
function_name,30,357,process_item_0357,oracle,True,True,1,18,process_item_0357
function_name,30,368,process_item_0368,user_only,False,False,0,0,
function_name,30,368,process_item_0368,naive,True,True,21,378,process_item_0219 process_item_0200 process_item_0438 process_item_0139 process_item_0151 process_item_0153 process_item_0264 process_item_0393 process_item_0324 process_item_0427 process_item_0368 process_item_0266 process_item_0422 process_item_0280 process_item_0057 process_item_0276 process_item_0310 process_item_0252 process_item_0284 process_item_0297 process_item_0311
function_name,30,368,process_item_0368,v1,False,False,1,7,FAILED
function_name,30,368,process_item_0368,v2,True,True,6,108,process_item_0368 process_item_0310 process_item_0153 process_item_0311 process_item_0297 process_item_0284
function_name,30,368,process_item_0368,oracle,True,True,1,18,process_item_0368
function_name,30,334,process_item_0334,user_only,False,False,0,0,
function_name,30,334,process_item_0334,naive,True,True,21,378,process_item_0380 process_item_0436 process_item_0117 process_item_0354 process_item_0319 process_item_0186 process_item_0261 process_item_0069 process_item_0309 process_item_0423 process_item_0334 process_item_0184 process_item_0385 process_item_0421 process_item_0439 process_item_0229 process_item_0196 process_item_0156 process_item_0301 process_item_0332 process_item_0140
function_name,30,334,process_item_0334,v1,False,False,1,7,FAILED
function_name,30,334,process_item_0334,v2,True,True,6,108,process_item_0334 process_item_0196 process_item_0186 process_item_0140 process_item_0332 process_item_0301
function_name,30,334,process_item_0334,oracle,True,True,1,18,process_item_0334
function_name,30,265,process_item_0265,user_only,False,False,0,0,
function_name,30,265,process_item_0265,naive,True,True,21,378,process_item_0325 process_item_0230 process_item_0284 process_item_0431 process_item_0357 process_item_0418 process_item_0204 process_item_0185 process_item_0404 process_item_0139 process_item_0265 process_item_0407 process_item_0095 process_item_0271 process_item_0345 process_item_0092 process_item_0105 process_item_0205 process_item_0251 process_item_0434 process_item_0151
function_name,30,265,process_item_0265,v1,False,False,1,7,FAILED
function_name,30,265,process_item_0265,v2,True,True,6,108,process_item_0265 process_item_0105 process_item_0418 process_item_0151 process_item_0434 process_item_0251
function_name,30,265,process_item_0265,oracle,True,True,1,18,process_item_0265
function_name,30,343,process_item_0343,user_only,False,False,0,0,
function_name,30,343,process_item_0343,naive,True,True,21,378,process_item_0336 process_item_0421 process_item_0363 process_item_0180 process_item_0216 process_item_0229 process_item_0052 process_item_0331 process_item_0146 process_item_0309 process_item_0343 process_item_0203 process_item_0242 process_item_0319 process_item_0145 process_item_0442 process_item_0417 process_item_0274 process_item_0407 process_item_0344 process_item_0440
function_name,30,343,process_item_0343,v1,False,False,1,7,FAILED
function_name,30,343,process_item_0343,v2,True,True,6,108,process_item_0343 process_item_0417 process_item_0229 process_item_0440 process_item_0344 process_item_0407
function_name,30,343,process_item_0343,oracle,True,True,1,18,process_item_0343
function_name,30,330,process_item_0330,user_only,False,False,0,0,
function_name,30,330,process_item_0330,naive,True,True,21,378,process_item_0081 process_item_0192 process_item_0297 process_item_0200 process_item_0263 process_item_0405 process_item_0130 process_item_0300 process_item_0067 process_item_0364 process_item_0330 process_item_0129 process_item_0158 process_item_0143 process_item_0315 process_item_0350 process_item_0308 process_item_0153 process_item_0303 process_item_0238 process_item_0065
function_name,30,330,process_item_0330,v1,False,False,1,7,FAILED
function_name,30,330,process_item_0330,v2,True,True,6,108,process_item_0330 process_item_0308 process_item_0405 process_item_0065 process_item_0238 process_item_0303
function_name,30,330,process_item_0330,oracle,True,True,1,18,process_item_0330
function_name,30,424,process_item_0424,user_only,False,False,0,0,
function_name,30,424,process_item_0424,naive,True,True,21,378,process_item_0243 process_item_0266 process_item_0128 process_item_0315 process_item_0252 process_item_0263 process_item_0142 process_item_0440 process_item_0134 process_item_0136 process_item_0424 process_item_0145 process_item_0340 process_item_0148 process_item_0449 process_item_0212 process_item_0420 process_item_0416 process_item_0421 process_item_0061 process_item_0258
function_name,30,424,process_item_0424,v1,False,False,1,7,FAILED
function_name,30,424,process_item_0424,v2,True,True,6,108,process_item_0424 process_item_0420 process_item_0263 process_item_0258 process_item_0061 process_item_0421
function_name,30,424,process_item_0424,oracle,True,True,1,18,process_item_0424
function_name,30,447,process_item_0447,user_only,False,False,0,0,
function_name,30,447,process_item_0447,naive,True,True,21,378,process_item_0420 process_item_0054 process_item_0378 process_item_0413 process_item_0273 process_item_0200 process_item_0134 process_item_0331 process_item_0234 process_item_0126 process_item_0447 process_item_0445 process_item_0230 process_item_0122 process_item_0352 process_item_0358 process_item_0078 process_item_0406 process_item_0411 process_item_0319 process_item_0347
function_name,30,447,process_item_0447,v1,False,False,1,7,FAILED
function_name,30,447,process_item_0447,v2,True,True,6,108,process_item_0447 process_item_0078 process_item_0200 process_item_0347 process_item_0319 process_item_0411
function_name,30,447,process_item_0447,oracle,True,True,1,18,process_item_0447
function_name,30,443,process_item_0443,user_only,False,False,0,0,
function_name,30,443,process_item_0443,naive,True,True,21,378,process_item_0380 process_item_0295 process_item_0346 process_item_0407 process_item_0051 process_item_0333 process_item_0117 process_item_0258 process_item_0132 process_item_0193 process_item_0443 process_item_0309 process_item_0426 process_item_0111 process_item_0272 process_item_0082 process_item_0432 process_item_0237 process_item_0387 process_item_0105 process_item_0131
function_name,30,443,process_item_0443,v1,False,False,1,7,FAILED
function_name,30,443,process_item_0443,v2,True,True,6,108,process_item_0443 process_item_0432 process_item_0333 process_item_0131 process_item_0105 process_item_0387
function_name,30,443,process_item_0443,oracle,True,True,1,18,process_item_0443
function_name,30,301,process_item_0301,user_only,False,False,0,0,
function_name,30,301,process_item_0301,naive,True,True,21,378,process_item_0246 process_item_0062 process_item_0373 process_item_0362 process_item_0330 process_item_0324 process_item_0398 process_item_0387 process_item_0098 process_item_0328 process_item_0301 process_item_0090 process_item_0390 process_item_0152 process_item_0236 process_item_0312 process_item_0074 process_item_0187 process_item_0299 process_item_0169 process_item_0059
function_name,30,301,process_item_0301,v1,False,False,1,7,FAILED
function_name,30,301,process_item_0301,v2,True,True,6,108,process_item_0301 process_item_0074 process_item_0324 process_item_0059 process_item_0169 process_item_0299
function_name,30,301,process_item_0301,oracle,True,True,1,18,process_item_0301
function_name,30,434,process_item_0434,user_only,False,False,0,0,
function_name,30,434,process_item_0434,naive,True,True,21,378,process_item_0213 process_item_0069 process_item_0086 process_item_0191 process_item_0366 process_item_0254 process_item_0251 process_item_0277 process_item_0070 process_item_0266 process_item_0434 process_item_0275 process_item_0271 process_item_0394 process_item_0265 process_item_0088 process_item_0172 process_item_0430 process_item_0256 process_item_0128 process_item_0263
function_name,30,434,process_item_0434,v1,False,False,1,7,FAILED
function_name,30,434,process_item_0434,v2,True,True,6,108,process_item_0434 process_item_0172 process_item_0254 process_item_0263 process_item_0128 process_item_0256
function_name,30,434,process_item_0434,oracle,True,True,1,18,process_item_0434
function_name,30,445,process_item_0445,user_only,False,False,0,0,
function_name,30,445,process_item_0445,naive,True,True,21,378,process_item_0409 process_item_0369 process_item_0099 process_item_0101 process_item_0313 process_item_0419 process_item_0177 process_item_0054 process_item_0135 process_item_0269 process_item_0445 process_item_0250 process_item_0304 process_item_0375 process_item_0314 process_item_0064 process_item_0262 process_item_0339 process_item_0052 process_item_0076 process_item_0394
function_name,30,445,process_item_0445,v1,False,False,1,7,FAILED
function_name,30,445,process_item_0445,v2,True,True,6,108,process_item_0445 process_item_0262 process_item_0419 process_item_0394 process_item_0076 process_item_0052
function_name,30,445,process_item_0445,oracle,True,True,1,18,process_item_0445
function_name,30,350,process_item_0350,user_only,False,False,0,0,
function_name,30,350,process_item_0350,naive,True,True,21,378,process_item_0111 process_item_0384 process_item_0315 process_item_0249 process_item_0221 process_item_0065 process_item_0223 process_item_0192 process_item_0189 process_item_0310 process_item_0350 process_item_0103 process_item_0254 process_item_0238 process_item_0263 process_item_0211 process_item_0228 process_item_0141 process_item_0067 process_item_0212 process_item_0113
function_name,30,350,process_item_0350,v1,False,False,1,7,FAILED
function_name,30,350,process_item_0350,v2,True,True,6,108,process_item_0350 process_item_0228 process_item_0065 process_item_0113 process_item_0212 process_item_0067
function_name,30,350,process_item_0350,oracle,True,True,1,18,process_item_0350
function_name,30,275,process_item_0275,user_only,False,False,0,0,
function_name,30,275,process_item_0275,naive,True,True,21,378,process_item_0189 process_item_0404 process_item_0325 process_item_0172 process_item_0143 process_item_0203 process_item_0293 process_item_0154 process_item_0276 process_item_0349 process_item_0275 process_item_0445 process_item_0108 process_item_0393 process_item_0278 process_item_0100 process_item_0401 process_item_0426 process_item_0310 process_item_0322 process_item_0384
function_name,30,275,process_item_0275,v1,False,False,1,7,FAILED
function_name,30,275,process_item_0275,v2,True,True,6,108,process_item_0275 process_item_0401 process_item_0203 process_item_0384 process_item_0322 process_item_0310
function_name,30,275,process_item_0275,oracle,True,True,1,18,process_item_0275
function_name,30,172,process_item_0172,user_only,False,False,0,0,
function_name,30,172,process_item_0172,naive,True,True,21,378,process_item_0103 process_item_0077 process_item_0376 process_item_0216 process_item_0446 process_item_0440 process_item_0321 process_item_0327 process_item_0405 process_item_0403 process_item_0172 process_item_0428 process_item_0177 process_item_0351 process_item_0180 process_item_0280 process_item_0218 process_item_0271 process_item_0385 process_item_0395 process_item_0355
function_name,30,172,process_item_0172,v1,False,False,1,7,FAILED
function_name,30,172,process_item_0172,v2,True,True,6,108,process_item_0172 process_item_0218 process_item_0440 process_item_0355 process_item_0395 process_item_0385
function_name,30,172,process_item_0172,oracle,True,True,1,18,process_item_0172
function_name,30,51,process_item_0051,user_only,False,False,0,0,
function_name,30,51,process_item_0051,naive,True,True,21,378,process_item_0403 process_item_0163 process_item_0137 process_item_0391 process_item_0257 process_item_0375 process_item_0231 process_item_0091 process_item_0154 process_item_0116 process_item_0051 process_item_0196 process_item_0052 process_item_0253 process_item_0197 process_item_0317 process_item_0295 process_item_0332 process_item_0074 process_item_0414 process_item_0386
function_name,30,51,process_item_0051,v1,False,False,1,7,FAILED
function_name,30,51,process_item_0051,v2,True,True,6,108,process_item_0051 process_item_0295 process_item_0375 process_item_0386 process_item_0414 process_item_0074
function_name,30,51,process_item_0051,oracle,True,True,1,18,process_item_0051
function_name,30,364,process_item_0364,user_only,False,False,0,0,
function_name,30,364,process_item_0364,naive,True,True,21,378,process_item_0217 process_item_0315 process_item_0352 process_item_0289 process_item_0111 process_item_0132 process_item_0175 process_item_0085 process_item_0233 process_item_0418 process_item_0364 process_item_0286 process_item_0114 process_item_0305 process_item_0411 process_item_0272 process_item_0427 process_item_0388 process_item_0351 process_item_0129 process_item_0211
function_name,30,364,process_item_0364,v1,False,False,1,7,FAILED
function_name,30,364,process_item_0364,v2,True,True,6,108,process_item_0364 process_item_0427 process_item_0132 process_item_0211 process_item_0129 process_item_0351
function_name,30,364,process_item_0364,oracle,True,True,1,18,process_item_0364
function_name,30,91,process_item_0091,user_only,False,False,0,0,
function_name,30,91,process_item_0091,naive,True,True,21,378,process_item_0183 process_item_0108 process_item_0388 process_item_0099 process_item_0137 process_item_0167 process_item_0249 process_item_0415 process_item_0191 process_item_0380 process_item_0091 process_item_0111 process_item_0300 process_item_0405 process_item_0319 process_item_0082 process_item_0273 process_item_0255 process_item_0178 process_item_0120 process_item_0088
function_name,30,91,process_item_0091,v1,False,False,1,7,FAILED
function_name,30,91,process_item_0091,v2,True,True,6,108,process_item_0091 process_item_0273 process_item_0167 process_item_0088 process_item_0120 process_item_0178
function_name,30,91,process_item_0091,oracle,True,True,1,18,process_item_0091
function_name,30,106,process_item_0106,user_only,False,False,0,0,
function_name,30,106,process_item_0106,naive,True,True,21,378,process_item_0362 process_item_0177 process_item_0378 process_item_0215 process_item_0327 process_item_0338 process_item_0169 process_item_0294 process_item_0280 process_item_0064 process_item_0106 process_item_0347 process_item_0063 process_item_0321 process_item_0390 process_item_0093 process_item_0269 process_item_0069 process_item_0160 process_item_0424 process_item_0229
function_name,30,106,process_item_0106,v1,False,False,1,7,FAILED
function_name,30,106,process_item_0106,v2,True,True,6,108,process_item_0106 process_item_0269 process_item_0338 process_item_0229 process_item_0424 process_item_0160
function_name,30,106,process_item_0106,oracle,True,True,1,18,process_item_0106
function_name,30,197,process_item_0197,user_only,False,False,0,0,
function_name,30,197,process_item_0197,naive,True,True,21,378,process_item_0371 process_item_0254 process_item_0092 process_item_0409 process_item_0171 process_item_0186 process_item_0352 process_item_0098 process_item_0161 process_item_0151 process_item_0197 process_item_0421 process_item_0257 process_item_0177 process_item_0057 process_item_0157 process_item_0103 process_item_0097 process_item_0358 process_item_0316 process_item_0109
function_name,30,197,process_item_0197,v1,False,False,1,7,FAILED
function_name,30,197,process_item_0197,v2,True,True,6,108,process_item_0197 process_item_0103 process_item_0186 process_item_0109 process_item_0316 process_item_0358
function_name,30,197,process_item_0197,oracle,True,True,1,18,process_item_0197
function_name,30,100,process_item_0100,user_only,False,False,0,0,
function_name,30,100,process_item_0100,naive,True,True,21,378,process_item_0244 process_item_0312 process_item_0381 process_item_0090 process_item_0113 process_item_0139 process_item_0259 process_item_0233 process_item_0129 process_item_0440 process_item_0100 process_item_0342 process_item_0234 process_item_0265 process_item_0298 process_item_0238 process_item_0128 process_item_0325 process_item_0167 process_item_0083 process_item_0328
function_name,30,100,process_item_0100,v1,False,False,1,7,FAILED
function_name,30,100,process_item_0100,v2,True,True,6,108,process_item_0100 process_item_0128 process_item_0139 process_item_0328 process_item_0083 process_item_0167
function_name,30,100,process_item_0100,oracle,True,True,1,18,process_item_0100
function_name,30,280,process_item_0280,user_only,False,False,0,0,
function_name,30,280,process_item_0280,naive,True,True,21,378,process_item_0073 process_item_0327 process_item_0198 process_item_0216 process_item_0101 process_item_0334 process_item_0301 process_item_0356 process_item_0284 process_item_0260 process_item_0280 process_item_0178 process_item_0071 process_item_0202 process_item_0431 process_item_0407 process_item_0397 process_item_0405 process_item_0185 process_item_0136 process_item_0212
function_name,30,280,process_item_0280,v1,False,False,1,7,FAILED
function_name,30,280,process_item_0280,v2,True,True,6,108,process_item_0280 process_item_0397 process_item_0334 process_item_0212 process_item_0136 process_item_0185
function_name,30,280,process_item_0280,oracle,True,True,1,18,process_item_0280
function_name,30,55,process_item_0055,user_only,False,False,0,0,
function_name,30,55,process_item_0055,naive,True,True,21,378,process_item_0392 process_item_0367 process_item_0068 process_item_0258 process_item_0172 process_item_0268 process_item_0176 process_item_0352 process_item_0304 process_item_0395 process_item_0055 process_item_0326 process_item_0393 process_item_0095 process_item_0320 process_item_0362 process_item_0233 process_item_0390 process_item_0369 process_item_0234 process_item_0144
function_name,30,55,process_item_0055,v1,False,False,1,7,FAILED
function_name,30,55,process_item_0055,v2,True,True,6,108,process_item_0055 process_item_0233 process_item_0268 process_item_0144 process_item_0234 process_item_0369
function_name,30,55,process_item_0055,oracle,True,True,1,18,process_item_0055
function_name,30,400,process_item_0400,user_only,False,False,0,0,
function_name,30,400,process_item_0400,naive,True,True,21,378,process_item_0236 process_item_0309 process_item_0070 process_item_0214 process_item_0258 process_item_0066 process_item_0108 process_item_0084 process_item_0322 process_item_0054 process_item_0400 process_item_0132 process_item_0287 process_item_0178 process_item_0125 process_item_0355 process_item_0420 process_item_0113 process_item_0419 process_item_0246 process_item_0435
function_name,30,400,process_item_0400,v1,False,False,1,7,FAILED
function_name,30,400,process_item_0400,v2,True,True,6,108,process_item_0400 process_item_0420 process_item_0066 process_item_0435 process_item_0246 process_item_0419
function_name,30,400,process_item_0400,oracle,True,True,1,18,process_item_0400
function_name,30,397,process_item_0397,user_only,False,False,0,0,
function_name,30,397,process_item_0397,naive,True,True,21,378,process_item_0219 process_item_0174 process_item_0154 process_item_0155 process_item_0342 process_item_0146 process_item_0276 process_item_0408 process_item_0159 process_item_0347 process_item_0397 process_item_0189 process_item_0123 process_item_0448 process_item_0109 process_item_0090 process_item_0291 process_item_0084 process_item_0212 process_item_0122 process_item_0063
function_name,30,397,process_item_0397,v1,False,False,1,7,FAILED
function_name,30,397,process_item_0397,v2,True,True,6,108,process_item_0397 process_item_0291 process_item_0146 process_item_0063 process_item_0122 process_item_0212
function_name,30,397,process_item_0397,oracle,True,True,1,18,process_item_0397
function_name,30,210,process_item_0210,user_only,False,False,0,0,
function_name,30,210,process_item_0210,naive,True,True,21,378,process_item_0113 process_item_0241 process_item_0269 process_item_0206 process_item_0175 process_item_0349 process_item_0091 process_item_0280 process_item_0227 process_item_0248 process_item_0210 process_item_0258 process_item_0169 process_item_0304 process_item_0339 process_item_0403 process_item_0221 process_item_0250 process_item_0361 process_item_0163 process_item_0253
function_name,30,210,process_item_0210,v1,False,False,1,7,FAILED
function_name,30,210,process_item_0210,v2,True,True,6,108,process_item_0210 process_item_0221 process_item_0349 process_item_0253 process_item_0163 process_item_0361
function_name,30,210,process_item_0210,oracle,True,True,1,18,process_item_0210
function_name,30,157,process_item_0157,user_only,False,False,0,0,
function_name,30,157,process_item_0157,naive,True,True,21,378,process_item_0123 process_item_0345 process_item_0232 process_item_0363 process_item_0292 process_item_0250 process_item_0171 process_item_0252 process_item_0138 process_item_0365 process_item_0157 process_item_0425 process_item_0135 process_item_0188 process_item_0125 process_item_0095 process_item_0401 process_item_0255 process_item_0302 process_item_0179 process_item_0058
function_name,30,157,process_item_0157,v1,False,False,1,7,FAILED
function_name,30,157,process_item_0157,v2,True,True,6,108,process_item_0157 process_item_0401 process_item_0250 process_item_0058 process_item_0179 process_item_0302
function_name,30,157,process_item_0157,oracle,True,True,1,18,process_item_0157
function_name,30,253,process_item_0253,user_only,False,False,0,0,
function_name,30,253,process_item_0253,naive,True,True,21,378,process_item_0174 process_item_0069 process_item_0415 process_item_0068 process_item_0188 process_item_0300 process_item_0266 process_item_0315 process_item_0374 process_item_0365 process_item_0253 process_item_0129 process_item_0405 process_item_0406 process_item_0101 process_item_0111 process_item_0241 process_item_0317 process_item_0352 process_item_0114 process_item_0113
function_name,30,253,process_item_0253,v1,False,False,1,7,FAILED
function_name,30,253,process_item_0253,v2,True,True,6,108,process_item_0253 process_item_0241 process_item_0300 process_item_0113 process_item_0114 process_item_0352
function_name,30,253,process_item_0253,oracle,True,True,1,18,process_item_0253
function_name,30,178,process_item_0178,user_only,False,False,0,0,
function_name,30,178,process_item_0178,naive,True,True,21,378,process_item_0422 process_item_0314 process_item_0172 process_item_0069 process_item_0135 process_item_0450 process_item_0105 process_item_0075 process_item_0326 process_item_0199 process_item_0178 process_item_0205 process_item_0311 process_item_0336 process_item_0322 process_item_0175 process_item_0339 process_item_0358 process_item_0254 process_item_0285 process_item_0404
function_name,30,178,process_item_0178,v1,False,False,1,7,FAILED
function_name,30,178,process_item_0178,v2,True,True,6,108,process_item_0178 process_item_0339 process_item_0450 process_item_0404 process_item_0285 process_item_0254
function_name,30,178,process_item_0178,oracle,True,True,1,18,process_item_0178
function_name,30,228,process_item_0228,user_only,False,False,0,0,
function_name,30,228,process_item_0228,naive,True,True,21,378,process_item_0388 process_item_0118 process_item_0252 process_item_0217 process_item_0259 process_item_0413 process_item_0331 process_item_0390 process_item_0378 process_item_0182 process_item_0228 process_item_0287 process_item_0423 process_item_0133 process_item_0145 process_item_0409 process_item_0243 process_item_0340 process_item_0342 process_item_0225 process_item_0215
function_name,30,228,process_item_0228,v1,False,False,1,7,FAILED
function_name,30,228,process_item_0228,v2,True,True,6,108,process_item_0228 process_item_0243 process_item_0413 process_item_0215 process_item_0225 process_item_0342
function_name,30,228,process_item_0228,oracle,True,True,1,18,process_item_0228
function_name,30,232,process_item_0232,user_only,False,False,0,0,
function_name,30,232,process_item_0232,naive,True,True,21,378,process_item_0301 process_item_0372 process_item_0420 process_item_0435 process_item_0095 process_item_0271 process_item_0117 process_item_0267 process_item_0298 process_item_0198 process_item_0232 process_item_0194 process_item_0259 process_item_0207 process_item_0243 process_item_0381 process_item_0125 process_item_0209 process_item_0073 process_item_0329 process_item_0291
function_name,30,232,process_item_0232,v1,False,False,1,7,FAILED
function_name,30,232,process_item_0232,v2,True,True,6,108,process_item_0232 process_item_0125 process_item_0271 process_item_0291 process_item_0329 process_item_0073
function_name,30,232,process_item_0232,oracle,True,True,1,18,process_item_0232
function_name,30,242,process_item_0242,user_only,False,False,0,0,
