scenario,category,case_id,expected,extractor,rank,top1,top3,reciprocal_rank,covered,ranking
late_corroboration,test_name,27,test_case_0404,v3,1,1,1,1.0,1,test_case_0404 test_case_0215 test_case_0149 test_case_0301 test_case_0403 test_case_0064 test_case_0291 test_case_0297 test_case_0201 test_case_0348 test_case_0401
late_corroboration,test_name,28,test_case_0326,v1,1,1,1,1.0,1,test_case_0326 test_case_0180 test_case_0365 test_case_0051 test_case_0197 test_case_0317 test_case_0349 test_case_0082 test_case_0153 test_case_0084 test_case_0366
late_corroboration,test_name,28,test_case_0326,v2,1,1,1,1.0,1,test_case_0326 test_case_0180 test_case_0365 test_case_0051 test_case_0197 test_case_0317 test_case_0349 test_case_0082 test_case_0153 test_case_0084 test_case_0366
late_corroboration,test_name,28,test_case_0326,v3,1,1,1,1.0,1,test_case_0326 test_case_0180 test_case_0051 test_case_0197 test_case_0365 test_case_0082 test_case_0317 test_case_0349 test_case_0084 test_case_0153 test_case_0366
late_corroboration,test_name,29,test_case_0137,v1,1,1,1,1.0,1,test_case_0137 test_case_0281 test_case_0359 test_case_0312 test_case_0190 test_case_0396 test_case_0201 test_case_0198 test_case_0336 test_case_0346 test_case_0142
late_corroboration,test_name,29,test_case_0137,v2,1,1,1,1.0,1,test_case_0137 test_case_0281 test_case_0359 test_case_0312 test_case_0190 test_case_0396 test_case_0201 test_case_0198 test_case_0336 test_case_0346 test_case_0142
late_corroboration,test_name,29,test_case_0137,v3,1,1,1,1.0,1,test_case_0137 test_case_0281 test_case_0190 test_case_0312 test_case_0359 test_case_0198 test_case_0201 test_case_0396 test_case_0142 test_case_0336 test_case_0346
late_corroboration,test_name,30,test_case_0239,v1,1,1,1,1.0,1,test_case_0239 test_case_0193 test_case_0412 test_case_0327 test_case_0199 test_case_0237 test_case_0103 test_case_0262 test_case_0084 test_case_0166 test_case_0128
late_corroboration,test_name,30,test_case_0239,v2,1,1,1,1.0,1,test_case_0239 test_case_0193 test_case_0412 test_case_0327 test_case_0199 test_case_0237 test_case_0103 test_case_0262 test_case_0084 test_case_0166 test_case_0128
late_corroboration,test_name,30,test_case_0239,v3,1,1,1,1.0,1,test_case_0239 test_case_0193 test_case_0199 test_case_0327 test_case_0412 test_case_0103 test_case_0237 test_case_0262 test_case_0084 test_case_0128 test_case_0166
late_corroboration,test_name,31,test_case_0366,v1,1,1,1,1.0,1,test_case_0366 test_case_0101 test_case_0264 test_case_0192 test_case_0350 test_case_0201 test_case_0437 test_case_0221 test_case_0258 test_case_0281 test_case_0381
late_corroboration,test_name,31,test_case_0366,v2,1,1,1,1.0,1,test_case_0366 test_case_0101 test_case_0264 test_case_0192 test_case_0350 test_case_0201 test_case_0437 test_case_0221 test_case_0258 test_case_0281 test_case_0381
late_corroboration,test_name,31,test_case_0366,v3,1,1,1,1.0,1,test_case_0366 test_case_0101 test_case_0192 test_case_0264 test_case_0350 test_case_0201 test_case_0221 test_case_0437 test_case_0258 test_case_0281 test_case_0381
late_corroboration,test_name,32,test_case_0445,v1,1,1,1,1.0,1,test_case_0445 test_case_0106 test_case_0221 test_case_0229 test_case_0050 test_case_0151 test_case_0122 test_case_0160 test_case_0328 test_case_0318 test_case_0287
late_corroboration,test_name,32,test_case_0445,v2,1,1,1,1.0,1,test_case_0445 test_case_0106 test_case_0221 test_case_0229 test_case_0050 test_case_0151 test_case_0122 test_case_0160 test_case_0328 test_case_0318 test_case_0287
late_corroboration,test_name,32,test_case_0445,v3,1,1,1,1.0,1,test_case_0445 test_case_0106 test_case_0050 test_case_0221 test_case_0229 test_case_0122 test_case_0151 test_case_0160 test_case_0287 test_case_0318 test_case_0328
late_corroboration,test_name,33,test_case_0192,v1,1,1,1,1.0,1,test_case_0192 test_case_0300 test_case_0426 test_case_0187 test_case_0196 test_case_0065 test_case_0253 test_case_0092 test_case_0114 test_case_0299 test_case_0393
late_corroboration,test_name,33,test_case_0192,v2,1,1,1,1.0,1,test_case_0192 test_case_0300 test_case_0426 test_case_0187 test_case_0196 test_case_0065 test_case_0253 test_case_0092 test_case_0114 test_case_0299 test_case_0393
late_corroboration,test_name,33,test_case_0192,v3,1,1,1,1.0,1,test_case_0192 test_case_0300 test_case_0187 test_case_0196 test_case_0426 test_case_0065 test_case_0092 test_case_0253 test_case_0114 test_case_0299 test_case_0393
late_corroboration,test_name,34,test_case_0084,v1,1,1,1,1.0,1,test_case_0084 test_case_0315 test_case_0404 test_case_0258 test_case_0136 test_case_0345 test_case_0241 test_case_0192 test_case_0324 test_case_0185 test_case_0353
late_corroboration,test_name,34,test_case_0084,v2,1,1,1,1.0,1,test_case_0084 test_case_0315 test_case_0404 test_case_0258 test_case_0136 test_case_0345 test_case_0241 test_case_0192 test_case_0324 test_case_0185 test_case_0353
late_corroboration,test_name,34,test_case_0084,v3,1,1,1,1.0,1,test_case_0084 test_case_0315 test_case_0136 test_case_0258 test_case_0404 test_case_0192 test_case_0241 test_case_0345 test_case_0185 test_case_0324 test_case_0353
late_corroboration,test_name,35,test_case_0286,v1,1,1,1,1.0,1,test_case_0286 test_case_0352 test_case_0086 test_case_0243 test_case_0402 test_case_0109 test_case_0267 test_case_0444 test_case_0290 test_case_0421 test_case_0310
late_corroboration,test_name,35,test_case_0286,v2,1,1,1,1.0,1,test_case_0286 test_case_0352 test_case_0086 test_case_0243 test_case_0402 test_case_0109 test_case_0267 test_case_0444 test_case_0290 test_case_0421 test_case_0310
late_corroboration,test_name,35,test_case_0286,v3,1,1,1,1.0,1,test_case_0286 test_case_0352 test_case_0086 test_case_0243 test_case_0402 test_case_0109 test_case_0267 test_case_0444 test_case_0290 test_case_0310 test_case_0421
late_corroboration,test_name,36,test_case_0406,v1,1,1,1,1.0,1,test_case_0406 test_case_0076 test_case_0107 test_case_0287 test_case_0389 test_case_0063 test_case_0094 test_case_0072 test_case_0088 test_case_0370 test_case_0337
late_corroboration,test_name,36,test_case_0406,v2,1,1,1,1.0,1,test_case_0406 test_case_0076 test_case_0107 test_case_0287 test_case_0389 test_case_0063 test_case_0094 test_case_0072 test_case_0088 test_case_0370 test_case_0337
late_corroboration,test_name,36,test_case_0406,v3,1,1,1,1.0,1,test_case_0406 test_case_0076 test_case_0107 test_case_0287 test_case_0389 test_case_0063 test_case_0072 test_case_0094 test_case_0088 test_case_0337 test_case_0370
late_corroboration,test_name,37,test_case_0157,v1,1,1,1,1.0,1,test_case_0157 test_case_0195 test_case_0262 test_case_0325 test_case_0421 test_case_0218 test_case_0380 test_case_0208 test_case_0275 test_case_0252 test_case_0131
late_corroboration,test_name,37,test_case_0157,v2,1,1,1,1.0,1,test_case_0157 test_case_0195 test_case_0262 test_case_0325 test_case_0421 test_case_0218 test_case_0380 test_case_0208 test_case_0275 test_case_0252 test_case_0131
late_corroboration,test_name,37,test_case_0157,v3,1,1,1,1.0,1,test_case_0157 test_case_0195 test_case_0262 test_case_0325 test_case_0421 test_case_0208 test_case_0218 test_case_0380 test_case_0131 test_case_0252 test_case_0275
late_corroboration,test_name,38,test_case_0450,v1,1,1,1,1.0,1,test_case_0450 test_case_0102 test_case_0151 test_case_0399 test_case_0324 test_case_0406 test_case_0328 test_case_0241 test_case_0218 test_case_0205 test_case_0291
late_corroboration,test_name,38,test_case_0450,v2,1,1,1,1.0,1,test_case_0450 test_case_0102 test_case_0151 test_case_0399 test_case_0324 test_case_0406 test_case_0328 test_case_0241 test_case_0218 test_case_0205 test_case_0291
late_corroboration,test_name,38,test_case_0450,v3,1,1,1,1.0,1,test_case_0450 test_case_0102 test_case_0151 test_case_0324 test_case_0399 test_case_0241 test_case_0328 test_case_0406 test_case_0205 test_case_0218 test_case_0291
late_corroboration,test_name,39,test_case_0242,v1,1,1,1,1.0,1,test_case_0242 test_case_0208 test_case_0151 test_case_0160 test_case_0425 test_case_0054 test_case_0353 test_case_0169 test_case_0418 test_case_0348 test_case_0428
late_corroboration,test_name,39,test_case_0242,v2,1,1,1,1.0,1,test_case_0242 test_case_0208 test_case_0151 test_case_0160 test_case_0425 test_case_0054 test_case_0353 test_case_0169 test_case_0418 test_case_0348 test_case_0428
late_corroboration,test_name,39,test_case_0242,v3,1,1,1,1.0,1,test_case_0242 test_case_0208 test_case_0151 test_case_0160 test_case_0425 test_case_0054 test_case_0169 test_case_0353 test_case_0348 test_case_0418 test_case_0428
late_corroboration,test_name,40,test_case_0351,v1,1,1,1,1.0,1,test_case_0351 test_case_0285 test_case_0181 test_case_0135 test_case_0061 test_case_0056 test_case_0177 test_case_0210 test_case_0266 test_case_0233 test_case_0121
late_corroboration,test_name,40,test_case_0351,v2,1,1,1,1.0,1,test_case_0351 test_case_0285 test_case_0181 test_case_0135 test_case_0061 test_case_0056 test_case_0177 test_case_0210 test_case_0266 test_case_0233 test_case_0121
late_corroboration,test_name,40,test_case_0351,v3,1,1,1,1.0,1,test_case_0351 test_case_0285 test_case_0061 test_case_0135 test_case_0181 test_case_0056 test_case_0177 test_case_0210 test_case_0121 test_case_0233 test_case_0266
late_corroboration,test_name,41,test_case_0141,v1,1,1,1,1.0,1,test_case_0141 test_case_0054 test_case_0182 test_case_0055 test_case_0400 test_case_0266 test_case_0280 test_case_0150 test_case_0051 test_case_0409 test_case_0279
late_corroboration,test_name,41,test_case_0141,v2,1,1,1,1.0,1,test_case_0141 test_case_0054 test_case_0182 test_case_0055 test_case_0400 test_case_0266 test_case_0280 test_case_0150 test_case_0051 test_case_0409 test_case_0279
late_corroboration,test_name,41,test_case_0141,v3,1,1,1,1.0,1,test_case_0141 test_case_0054 test_case_0055 test_case_0182 test_case_0400 test_case_0150 test_case_0266 test_case_0280 test_case_0051 test_case_0279 test_case_0409
late_corroboration,test_name,42,test_case_0304,v1,1,1,1,1.0,1,test_case_0304 test_case_0252 test_case_0161 test_case_0110 test_case_0403 test_case_0188 test_case_0178 test_case_0396 test_case_0419 test_case_0111 test_case_0437
late_corroboration,test_name,42,test_case_0304,v2,1,1,1,1.0,1,test_case_0304 test_case_0252 test_case_0161 test_case_0110 test_case_0403 test_case_0188 test_case_0178 test_case_0396 test_case_0419 test_case_0111 test_case_0437
late_corroboration,test_name,42,test_case_0304,v3,1,1,1,1.0,1,test_case_0304 test_case_0252 test_case_0110 test_case_0161 test_case_0403 test_case_0178 test_case_0188 test_case_0396 test_case_0111 test_case_0419 test_case_0437
late_corroboration,test_name,43,test_case_0194,v1,1,1,1,1.0,1,test_case_0194 test_case_0302 test_case_0409 test_case_0440 test_case_0449 test_case_0143 test_case_0083 test_case_0077 test_case_0089 test_case_0112 test_case_0253
late_corroboration,test_name,43,test_case_0194,v2,1,1,1,1.0,1,test_case_0194 test_case_0302 test_case_0409 test_case_0440 test_case_0449 test_case_0143 test_case_0083 test_case_0077 test_case_0089 test_case_0112 test_case_0253
late_corroboration,test_name,43,test_case_0194,v3,1,1,1,1.0,1,test_case_0194 test_case_0302 test_case_0409 test_case_0440 test_case_0449 test_case_0077 test_case_0083 test_case_0143 test_case_0089 test_case_0112 test_case_0253
late_corroboration,test_name,44,test_case_0376,v1,1,1,1,1.0,1,test_case_0376 test_case_0339 test_case_0233 test_case_0060 test_case_0256 test_case_0391 test_case_0231 test_case_0324 test_case_0066 test_case_0369 test_case_0058
late_corroboration,test_name,44,test_case_0376,v2,1,1,1,1.0,1,test_case_0376 test_case_0339 test_case_0233 test_case_0060 test_case_0256 test_case_0391 test_case_0231 test_case_0324 test_case_0066 test_case_0369 test_case_0058
late_corroboration,test_name,44,test_case_0376,v3,1,1,1,1.0,1,test_case_0376 test_case_0339 test_case_0060 test_case_0233 test_case_0256 test_case_0231 test_case_0324 test_case_0391 test_case_0058 test_case_0066 test_case_0369
late_corroboration,test_name,45,test_case_0244,v1,1,1,1,1.0,1,test_case_0244 test_case_0208 test_case_0333 test_case_0240 test_case_0405 test_case_0146 test_case_0180 test_case_0123 test_case_0300 test_case_0308 test_case_0205
late_corroboration,test_name,45,test_case_0244,v2,1,1,1,1.0,1,test_case_0244 test_case_0208 test_case_0333 test_case_0240 test_case_0405 test_case_0146 test_case_0180 test_case_0123 test_case_0300 test_case_0308 test_case_0205
late_corroboration,test_name,45,test_case_0244,v3,1,1,1,1.0,1,test_case_0244 test_case_0208 test_case_0240 test_case_0333 test_case_0405 test_case_0123 test_case_0146 test_case_0180 test_case_0205 test_case_0300 test_case_0308
late_corroboration,test_name,46,test_case_0328,v1,1,1,1,1.0,1,test_case_0328 test_case_0247 test_case_0149 test_case_0108 test_case_0168 test_case_0292 test_case_0109 test_case_0053 test_case_0427 test_case_0300 test_case_0084
late_corroboration,test_name,46,test_case_0328,v2,1,1,1,1.0,1,test_case_0328 test_case_0247 test_case_0149 test_case_0108 test_case_0168 test_case_0292 test_case_0109 test_case_0053 test_case_0427 test_case_0300 test_case_0084
late_corroboration,test_name,46,test_case_0328,v3,1,1,1,1.0,1,test_case_0328 test_case_0247 test_case_0108 test_case_0149 test_case_0168 test_case_0053 test_case_0109 test_case_0292 test_case_0084 test_case_0300 test_case_0427
late_corroboration,test_name,47,test_case_0262,v1,1,1,1,1.0,1,test_case_0262 test_case_0204 test_case_0256 test_case_0248 test_case_0435 test_case_0397 test_case_0175 test_case_0424 test_case_0276 test_case_0192 test_case_0216
late_corroboration,test_name,47,test_case_0262,v2,1,1,1,1.0,1,test_case_0262 test_case_0204 test_case_0256 test_case_0248 test_case_0435 test_case_0397 test_case_0175 test_case_0424 test_case_0276 test_case_0192 test_case_0216
late_corroboration,test_name,47,test_case_0262,v3,1,1,1,1.0,1,test_case_0262 test_case_0204 test_case_0248 test_case_0256 test_case_0435 test_case_0175 test_case_0397 test_case_0424 test_case_0192 test_case_0216 test_case_0276
late_corroboration,test_name,48,test_case_0259,v1,1,1,1,1.0,1,test_case_0259 test_case_0060 test_case_0356 test_case_0218 test_case_0176 test_case_0208 test_case_0443 test_case_0412 test_case_0345 test_case_0266 test_case_0236
late_corroboration,test_name,48,test_case_0259,v2,1,1,1,1.0,1,test_case_0259 test_case_0060 test_case_0356 test_case_0218 test_case_0176 test_case_0208 test_case_0443 test_case_0412 test_case_0345 test_case_0266 test_case_0236
late_corroboration,test_name,48,test_case_0259,v3,1,1,1,1.0,1,test_case_0259 test_case_0060 test_case_0176 test_case_0218 test_case_0356 test_case_0208 test_case_0412 test_case_0443 test_case_0236 test_case_0266 test_case_0345
late_corroboration,test_name,49,test_case_0171,v1,1,1,1,1.0,1,test_case_0171 test_case_0137 test_case_0222 test_case_0195 test_case_0073 test_case_0163 test_case_0203 test_case_0419 test_case_0084 test_case_0303 test_case_0428
late_corroboration,test_name,49,test_case_0171,v2,1,1,1,1.0,1,test_case_0171 test_case_0137 test_case_0222 test_case_0195 test_case_0073 test_case_0163 test_case_0203 test_case_0419 test_case_0084 test_case_0303 test_case_0428
late_corroboration,test_name,49,test_case_0171,v3,1,1,1,1.0,1,test_case_0171 test_case_0137 test_case_0073 test_case_0195 test_case_0222 test_case_0163 test_case_0203 test_case_0419 test_case_0084 test_case_0303 test_case_0428
late_corroboration,test_name,50,test_case_0420,v1,1,1,1,1.0,1,test_case_0420 test_case_0443 test_case_0363 test_case_0078 test_case_0255 test_case_0093 test_case_0338 test_case_0189 test_case_0152 test_case_0437 test_case_0206
late_corroboration,test_name,50,test_case_0420,v2,1,1,1,1.0,1,test_case_0420 test_case_0443 test_case_0363 test_case_0078 test_case_0255 test_case_0093 test_case_0338 test_case_0189 test_case_0152 test_case_0437 test_case_0206
late_corroboration,test_name,50,test_case_0420,v3,1,1,1,1.0,1,test_case_0420 test_case_0443 test_case_0078 test_case_0255 test_case_0363 test_case_0093 test_case_0189 test_case_0338 test_case_0152 test_case_0206 test_case_0437
late_corroboration,test_name,51,test_case_0325,v1,1,1,1,1.0,1,test_case_0325 test_case_0135 test_case_0186 test_case_0055 test_case_0308 test_case_0274 test_case_0092 test_case_0066 test_case_0152 test_case_0405 test_case_0396
late_corroboration,test_name,51,test_case_0325,v2,1,1,1,1.0,1,test_case_0325 test_case_0135 test_case_0186 test_case_0055 test_case_0308 test_case_0274 test_case_0092 test_case_0066 test_case_0152 test_case_0405 test_case_0396
late_corroboration,test_name,51,test_case_0325,v3,1,1,1,1.0,1,test_case_0325 test_case_0135 test_case_0055 test_case_0186 test_case_0308 test_case_0066 test_case_0092 test_case_0274 test_case_0152 test_case_0396 test_case_0405
late_corroboration,test_name,52,test_case_0220,v1,1,1,1,1.0,1,test_case_0220 test_case_0312 test_case_0240 test_case_0358 test_case_0389 test_case_0222 test_case_0114 test_case_0100 test_case_0236 test_case_0116 test_case_0278
late_corroboration,test_name,52,test_case_0220,v2,1,1,1,1.0,1,test_case_0220 test_case_0312 test_case_0240 test_case_0358 test_case_0389 test_case_0222 test_case_0114 test_case_0100 test_case_0236 test_case_0116 test_case_0278
late_corroboration,test_name,52,test_case_0220,v3,1,1,1,1.0,1,test_case_0220 test_case_0312 test_case_0240 test_case_0358 test_case_0389 test_case_0100 test_case_0114 test_case_0222 test_case_0116 test_case_0236 test_case_0278
late_corroboration,test_name,53,test_case_0143,v1,1,1,1,1.0,1,test_case_0143 test_case_0372 test_case_0190 test_case_0149 test_case_0287 test_case_0339 test_case_0288 test_case_0297 test_case_0314 test_case_0216 test_case_0165
late_corroboration,test_name,53,test_case_0143,v2,1,1,1,1.0,1,test_case_0143 test_case_0372 test_case_0190 test_case_0149 test_case_0287 test_case_0339 test_case_0288 test_case_0297 test_case_0314 test_case_0216 test_case_0165
late_corroboration,test_name,53,test_case_0143,v3,1,1,1,1.0,1,test_case_0143 test_case_0372 test_case_0149 test_case_0190 test_case_0287 test_case_0288 test_case_0297 test_case_0339 test_case_0165 test_case_0216 test_case_0314
late_corroboration,test_name,54,test_case_0287,v1,1,1,1,1.0,1,test_case_0287 test_case_0393 test_case_0167 test_case_0355 test_case_0054 test_case_0104 test_case_0170 test_case_0446 test_case_0409 test_case_0231 test_case_0183
late_corroboration,test_name,54,test_case_0287,v2,1,1,1,1.0,1,test_case_0287 test_case_0393 test_case_0167 test_case_0355 test_case_0054 test_case_0104 test_case_0170 test_case_0446 test_case_0409 test_case_0231 test_case_0183
late_corroboration,test_name,54,test_case_0287,v3,1,1,1,1.0,1,test_case_0287 test_case_0393 test_case_0054 test_case_0167 test_case_0355 test_case_0104 test_case_0170 test_case_0446 test_case_0183 test_case_0231 test_case_0409
late_corroboration,test_name,55,test_case_0276,v1,1,1,1,1.0,1,test_case_0276 test_case_0071 test_case_0103 test_case_0102 test_case_0391 test_case_0061 test_case_0314 test_case_0146 test_case_0123 test_case_0269 test_case_0089
late_corroboration,test_name,55,test_case_0276,v2,1,1,1,1.0,1,test_case_0276 test_case_0071 test_case_0103 test_case_0102 test_case_0391 test_case_0061 test_case_0314 test_case_0146 test_case_0123 test_case_0269 test_case_0089
late_corroboration,test_name,55,test_case_0276,v3,1,1,1,1.0,1,test_case_0276 test_case_0071 test_case_0102 test_case_0103 test_case_0391 test_case_0061 test_case_0146 test_case_0314 test_case_0089 test_case_0123 test_case_0269
late_corroboration,test_name,56,test_case_0139,v1,1,1,1,1.0,1,test_case_0139 test_case_0423 test_case_0382 test_case_0343 test_case_0435 test_case_0161 test_case_0151 test_case_0351 test_case_0050 test_case_0391 test_case_0428
late_corroboration,test_name,56,test_case_0139,v2,1,1,1,1.0,1,test_case_0139 test_case_0423 test_case_0382 test_case_0343 test_case_0435 test_case_0161 test_case_0151 test_case_0351 test_case_0050 test_case_0391 test_case_0428
late_corroboration,test_name,56,test_case_0139,v3,1,1,1,1.0,1,test_case_0139 test_case_0423 test_case_0343 test_case_0382 test_case_0435 test_case_0151 test_case_0161 test_case_0351 test_case_0050 test_case_0391 test_case_0428
late_corroboration,test_name,57,test_case_0302,v1,1,1,1,1.0,1,test_case_0302 test_case_0444 test_case_0335 test_case_0386 test_case_0110 test_case_0415 test_case_0057 test_case_0190 test_case_0184 test_case_0221 test_case_0113
late_corroboration,test_name,57,test_case_0302,v2,1,1,1,1.0,1,test_case_0302 test_case_0444 test_case_0335 test_case_0386 test_case_0110 test_case_0415 test_case_0057 test_case_0190 test_case_0184 test_case_0221 test_case_0113
late_corroboration,test_name,57,test_case_0302,v3,1,1,1,1.0,1,test_case_0302 test_case_0444 test_case_0110 test_case_0335 test_case_0386 test_case_0057 test_case_0190 test_case_0415 test_case_0113 test_case_0184 test_case_0221
late_corroboration,test_name,58,test_case_0270,v1,1,1,1,1.0,1,test_case_0270 test_case_0311 test_case_0382 test_case_0200 test_case_0449 test_case_0179 test_case_0076 test_case_0445 test_case_0212 test_case_0385 test_case_0255
late_corroboration,test_name,58,test_case_0270,v2,1,1,1,1.0,1,test_case_0270 test_case_0311 test_case_0382 test_case_0200 test_case_0449 test_case_0179 test_case_0076 test_case_0445 test_case_0212 test_case_0385 test_case_0255
late_corroboration,test_name,58,test_case_0270,v3,1,1,1,1.0,1,test_case_0270 test_case_0311 test_case_0200 test_case_0382 test_case_0449 test_case_0076 test_case_0179 test_case_0445 test_case_0212 test_case_0255 test_case_0385
late_corroboration,test_name,59,test_case_0152,v1,1,1,1,1.0,1,test_case_0152 test_case_0130 test_case_0057 test_case_0162 test_case_0166 test_case_0385 test_case_0157 test_case_0094 test_case_0431 test_case_0072 test_case_0287
late_corroboration,test_name,59,test_case_0152,v2,1,1,1,1.0,1,test_case_0152 test_case_0130 test_case_0057 test_case_0162 test_case_0166 test_case_0385 test_case_0157 test_case_0094 test_case_0431 test_case_0072 test_case_0287
late_corroboration,test_name,59,test_case_0152,v3,1,1,1,1.0,1,test_case_0152 test_case_0130 test_case_0057 test_case_0162 test_case_0166 test_case_0094 test_case_0157 test_case_0385 test_case_0072 test_case_0287 test_case_0431
late_corroboration,test_name,60,test_case_0368,v1,1,1,1,1.0,1,test_case_0368 test_case_0401 test_case_0233 test_case_0446 test_case_0358 test_case_0275 test_case_0256 test_case_0216 test_case_0270 test_case_0246 test_case_0176
late_corroboration,test_name,60,test_case_0368,v2,1,1,1,1.0,1,test_case_0368 test_case_0401 test_case_0233 test_case_0446 test_case_0358 test_case_0275 test_case_0256 test_case_0216 test_case_0270 test_case_0246 test_case_0176
late_corroboration,test_name,60,test_case_0368,v3,1,1,1,1.0,1,test_case_0368 test_case_0401 test_case_0233 test_case_0358 test_case_0446 test_case_0216 test_case_0256 test_case_0275 test_case_0176 test_case_0246 test_case_0270
late_corroboration,test_name,61,test_case_0363,v1,1,1,1,1.0,1,test_case_0363 test_case_0343 test_case_0214 test_case_0349 test_case_0381 test_case_0266 test_case_0367 test_case_0185 test_case_0178 test_case_0204 test_case_0121
late_corroboration,test_name,61,test_case_0363,v2,1,1,1,1.0,1,test_case_0363 test_case_0343 test_case_0214 test_case_0349 test_case_0381 test_case_0266 test_case_0367 test_case_0185 test_case_0178 test_case_0204 test_case_0121
late_corroboration,test_name,61,test_case_0363,v3,1,1,1,1.0,1,test_case_0363 test_case_0343 test_case_0214 test_case_0349 test_case_0381 test_case_0185 test_case_0266 test_case_0367 test_case_0121 test_case_0178 test_case_0204
late_corroboration,test_name,62,test_case_0147,v1,1,1,1,1.0,1,test_case_0147 test_case_0106 test_case_0411 test_case_0093 test_case_0359 test_case_0327 test_case_0415 test_case_0443 test_case_0185 test_case_0092 test_case_0387
late_corroboration,test_name,62,test_case_0147,v2,1,1,1,1.0,1,test_case_0147 test_case_0106 test_case_0411 test_case_0093 test_case_0359 test_case_0327 test_case_0415 test_case_0443 test_case_0185 test_case_0092 test_case_0387
late_corroboration,test_name,62,test_case_0147,v3,1,1,1,1.0,1,test_case_0147 test_case_0106 test_case_0093 test_case_0359 test_case_0411 test_case_0327 test_case_0415 test_case_0443 test_case_0092 test_case_0185 test_case_0387
late_corroboration,test_name,63,test_case_0393,v1,1,1,1,1.0,1,test_case_0393 test_case_0180 test_case_0196 test_case_0186 test_case_0096 test_case_0088 test_case_0112 test_case_0284 test_case_0293 test_case_0377 test_case_0390
late_corroboration,test_name,63,test_case_0393,v2,1,1,1,1.0,1,test_case_0393 test_case_0180 test_case_0196 test_case_0186 test_case_0096 test_case_0088 test_case_0112 test_case_0284 test_case_0293 test_case_0377 test_case_0390
late_corroboration,test_name,63,test_case_0393,v3,1,1,1,1.0,1,test_case_0393 test_case_0180 test_case_0096 test_case_0186 test_case_0196 test_case_0088 test_case_0112 test_case_0284 test_case_0293 test_case_0377 test_case_0390
late_corroboration,test_name,64,test_case_0234,v1,1,1,1,1.0,1,test_case_0234 test_case_0400 test_case_0409 test_case_0396 test_case_0325 test_case_0357 test_case_0063 test_case_0416 test_case_0425 test_case_0131 test_case_0382
late_corroboration,test_name,64,test_case_0234,v2,1,1,1,1.0,1,test_case_0234 test_case_0400 test_case_0409 test_case_0396 test_case_0325 test_case_0357 test_case_0063 test_case_0416 test_case_0425 test_case_0131 test_case_0382
late_corroboration,test_name,64,test_case_0234,v3,1,1,1,1.0,1,test_case_0234 test_case_0400 test_case_0325 test_case_0396 test_case_0409 test_case_0063 test_case_0357 test_case_0416 test_case_0131 test_case_0382 test_case_0425
late_corroboration,test_name,65,test_case_0221,v1,1,1,1,1.0,1,test_case_0221 test_case_0374 test_case_0317 test_case_0372 test_case_0256 test_case_0287 test_case_0244 test_case_0153 test_case_0224 test_case_0134 test_case_0238
late_corroboration,test_name,65,test_case_0221,v2,1,1,1,1.0,1,test_case_0221 test_case_0374 test_case_0317 test_case_0372 test_case_0256 test_case_0287 test_case_0244 test_case_0153 test_case_0224 test_case_0134 test_case_0238
late_corroboration,test_name,65,test_case_0221,v3,1,1,1,1.0,1,test_case_0221 test_case_0374 test_case_0256 test_case_0317 test_case_0372 test_case_0153 test_case_0244 test_case_0287 test_case_0134 test_case_0224 test_case_0238
late_corroboration,test_name,66,test_case_0403,v1,1,1,1,1.0,1,test_case_0403 test_case_0223 test_case_0060 test_case_0298 test_case_0439 test_case_0197 test_case_0117 test_case_0188 test_case_0412 test_case_0253 test_case_0441
late_corroboration,test_name,66,test_case_0403,v2,1,1,1,1.0,1,test_case_0403 test_case_0223 test_case_0060 test_case_0298 test_case_0439 test_case_0197 test_case_0117 test_case_0188 test_case_0412 test_case_0253 test_case_0441
late_corroboration,test_name,66,test_case_0403,v3,1,1,1,1.0,1,test_case_0403 test_case_0223 test_case_0060 test_case_0298 test_case_0439 test_case_0117 test_case_0188 test_case_0197 test_case_0253 test_case_0412 test_case_0441
late_corroboration,test_name,67,test_case_0313,v1,1,1,1,1.0,1,test_case_0313 test_case_0359 test_case_0447 test_case_0403 test_case_0411 test_case_0343 test_case_0371 test_case_0254 test_case_0405 test_case_0203 test_case_0279
late_corroboration,test_name,67,test_case_0313,v2,1,1,1,1.0,1,test_case_0313 test_case_0359 test_case_0447 test_case_0403 test_case_0411 test_case_0343 test_case_0371 test_case_0254 test_case_0405 test_case_0203 test_case_0279
late_corroboration,test_name,67,test_case_0313,v3,1,1,1,1.0,1,test_case_0313 test_case_0359 test_case_0403 test_case_0411 test_case_0447 test_case_0254 test_case_0343 test_case_0371 test_case_0203 test_case_0279 test_case_0405
late_corroboration,test_name,68,test_case_0195,v1,1,1,1,1.0,1,test_case_0195 test_case_0325 test_case_0092 test_case_0052 test_case_0425 test_case_0165 test_case_0128 test_case_0070 test_case_0269 test_case_0216 test_case_0097
late_corroboration,test_name,68,test_case_0195,v2,1,1,1,1.0,1,test_case_0195 test_case_0325 test_case_0092 test_case_0052 test_case_0425 test_case_0165 test_case_0128 test_case_0070 test_case_0269 test_case_0216 test_case_0097
late_corroboration,test_name,68,test_case_0195,v3,1,1,1,1.0,1,test_case_0195 test_case_0325 test_case_0052 test_case_0092 test_case_0425 test_case_0070 test_case_0128 test_case_0165 test_case_0097 test_case_0216 test_case_0269
