category,budget,position,needle,condition,preserved,needle_selected,candidate_count,selected_candidates
config_key,10,84,CONFIG_KEY_0084,oracle,True,True,1,CONFIG_KEY_0084
config_key,10,180,CONFIG_KEY_0180,user_only,False,False,0,
config_key,10,180,CONFIG_KEY_0180,naive,False,True,21,CONFIG_KEY_0308 CONFIG_KEY_0076 CONFIG_KEY_0117 CONFIG_KEY_0265 CONFIG_KEY_0241 CONFIG_KEY_0304 CONFIG_KEY_0267 CONFIG_KEY_0164 CONFIG_KEY_0098 CONFIG_KEY_0310 CONFIG_KEY_0180 CONFIG_KEY_0242 CONFIG_KEY_0361 CONFIG_KEY_0218 CONFIG_KEY_0130 CONFIG_KEY_0075 CONFIG_KEY_0082 CONFIG_KEY_0370 CONFIG_KEY_0371 CONFIG_KEY_0420 CONFIG_KEY_0134
config_key,10,180,CONFIG_KEY_0180,v1,True,True,6,CONFIG_KEY_0180 CONFIG_KEY_0134 CONFIG_KEY_0420 CONFIG_KEY_0371 CONFIG_KEY_0370 CONFIG_KEY_0082
config_key,10,180,CONFIG_KEY_0180,v2,True,True,6,CONFIG_KEY_0180 CONFIG_KEY_0134 CONFIG_KEY_0420 CONFIG_KEY_0371 CONFIG_KEY_0370 CONFIG_KEY_0082
config_key,10,180,CONFIG_KEY_0180,oracle,True,True,1,CONFIG_KEY_0180
config_key,10,384,CONFIG_KEY_0384,user_only,False,False,0,
config_key,10,384,CONFIG_KEY_0384,naive,False,True,21,CONFIG_KEY_0129 CONFIG_KEY_0092 CONFIG_KEY_0234 CONFIG_KEY_0381 CONFIG_KEY_0061 CONFIG_KEY_0384 CONFIG_KEY_0421 CONFIG_KEY_0080 CONFIG_KEY_0090 CONFIG_KEY_0237 CONFIG_KEY_0449 CONFIG_KEY_0158 CONFIG_KEY_0065 CONFIG_KEY_0446 CONFIG_KEY_0077 CONFIG_KEY_0340 CONFIG_KEY_0212 CONFIG_KEY_0429 CONFIG_KEY_0265 CONFIG_KEY_0287 CONFIG_KEY_0204
config_key,10,384,CONFIG_KEY_0384,v1,True,True,6,CONFIG_KEY_0204 CONFIG_KEY_0287 CONFIG_KEY_0265 CONFIG_KEY_0429 CONFIG_KEY_0384 CONFIG_KEY_0212
config_key,10,384,CONFIG_KEY_0384,v2,True,True,6,CONFIG_KEY_0384 CONFIG_KEY_0204 CONFIG_KEY_0287 CONFIG_KEY_0265 CONFIG_KEY_0429 CONFIG_KEY_0212
config_key,10,384,CONFIG_KEY_0384,oracle,True,True,1,CONFIG_KEY_0384
config_key,10,426,CONFIG_KEY_0426,user_only,False,False,0,
config_key,10,426,CONFIG_KEY_0426,naive,False,True,21,CONFIG_KEY_0424 CONFIG_KEY_0383 CONFIG_KEY_0177 CONFIG_KEY_0378 CONFIG_KEY_0198 CONFIG_KEY_0052 CONFIG_KEY_0275 CONFIG_KEY_0263 CONFIG_KEY_0326 CONFIG_KEY_0426 CONFIG_KEY_0400 CONFIG_KEY_0220 CONFIG_KEY_0167 CONFIG_KEY_0295 CONFIG_KEY_0249 CONFIG_KEY_0351 CONFIG_KEY_0266 CONFIG_KEY_0057 CONFIG_KEY_0107 CONFIG_KEY_0156 CONFIG_KEY_0382
config_key,10,426,CONFIG_KEY_0426,v1,False,False,6,CONFIG_KEY_0382 CONFIG_KEY_0156 CONFIG_KEY_0107 CONFIG_KEY_0057 CONFIG_KEY_0266 CONFIG_KEY_0351
config_key,10,426,CONFIG_KEY_0426,v2,True,True,6,CONFIG_KEY_0426 CONFIG_KEY_0382 CONFIG_KEY_0156 CONFIG_KEY_0107 CONFIG_KEY_0057 CONFIG_KEY_0266
config_key,10,426,CONFIG_KEY_0426,oracle,True,True,1,CONFIG_KEY_0426
config_key,10,267,CONFIG_KEY_0267,user_only,False,False,0,
config_key,10,267,CONFIG_KEY_0267,naive,False,True,21,CONFIG_KEY_0154 CONFIG_KEY_0267 CONFIG_KEY_0119 CONFIG_KEY_0086 CONFIG_KEY_0375 CONFIG_KEY_0347 CONFIG_KEY_0103 CONFIG_KEY_0108 CONFIG_KEY_0426 CONFIG_KEY_0321 CONFIG_KEY_0210 CONFIG_KEY_0195 CONFIG_KEY_0197 CONFIG_KEY_0239 CONFIG_KEY_0186 CONFIG_KEY_0159 CONFIG_KEY_0313 CONFIG_KEY_0419 CONFIG_KEY_0231 CONFIG_KEY_0446 CONFIG_KEY_0100
config_key,10,267,CONFIG_KEY_0267,v1,False,False,6,CONFIG_KEY_0100 CONFIG_KEY_0446 CONFIG_KEY_0231 CONFIG_KEY_0419 CONFIG_KEY_0313 CONFIG_KEY_0159
config_key,10,267,CONFIG_KEY_0267,v2,True,True,6,CONFIG_KEY_0267 CONFIG_KEY_0100 CONFIG_KEY_0446 CONFIG_KEY_0231 CONFIG_KEY_0419 CONFIG_KEY_0313
config_key,10,267,CONFIG_KEY_0267,oracle,True,True,1,CONFIG_KEY_0267
config_key,10,309,CONFIG_KEY_0309,user_only,False,False,0,
config_key,10,309,CONFIG_KEY_0309,naive,False,True,21,CONFIG_KEY_0253 CONFIG_KEY_0065 CONFIG_KEY_0262 CONFIG_KEY_0309 CONFIG_KEY_0123 CONFIG_KEY_0268 CONFIG_KEY_0215 CONFIG_KEY_0381 CONFIG_KEY_0446 CONFIG_KEY_0082 CONFIG_KEY_0199 CONFIG_KEY_0445 CONFIG_KEY_0230 CONFIG_KEY_0153 CONFIG_KEY_0168 CONFIG_KEY_0169 CONFIG_KEY_0334 CONFIG_KEY_0450 CONFIG_KEY_0074 CONFIG_KEY_0205 CONFIG_KEY_0144
config_key,10,309,CONFIG_KEY_0309,v1,True,True,6,CONFIG_KEY_0144 CONFIG_KEY_0309 CONFIG_KEY_0205 CONFIG_KEY_0074 CONFIG_KEY_0450 CONFIG_KEY_0334
config_key,10,309,CONFIG_KEY_0309,v2,True,True,6,CONFIG_KEY_0309 CONFIG_KEY_0144 CONFIG_KEY_0205 CONFIG_KEY_0074 CONFIG_KEY_0450 CONFIG_KEY_0334
config_key,10,309,CONFIG_KEY_0309,oracle,True,True,1,CONFIG_KEY_0309
config_key,10,166,CONFIG_KEY_0166,user_only,False,False,0,
config_key,10,166,CONFIG_KEY_0166,naive,True,True,21,CONFIG_KEY_0166 CONFIG_KEY_0330 CONFIG_KEY_0120 CONFIG_KEY_0285 CONFIG_KEY_0329 CONFIG_KEY_0246 CONFIG_KEY_0209 CONFIG_KEY_0225 CONFIG_KEY_0159 CONFIG_KEY_0138 CONFIG_KEY_0376 CONFIG_KEY_0364 CONFIG_KEY_0381 CONFIG_KEY_0400 CONFIG_KEY_0363 CONFIG_KEY_0271 CONFIG_KEY_0426 CONFIG_KEY_0256 CONFIG_KEY_0167 CONFIG_KEY_0224 CONFIG_KEY_0291
config_key,10,166,CONFIG_KEY_0166,v1,True,True,6,CONFIG_KEY_0166 CONFIG_KEY_0291 CONFIG_KEY_0224 CONFIG_KEY_0167 CONFIG_KEY_0256 CONFIG_KEY_0426
config_key,10,166,CONFIG_KEY_0166,v2,True,True,6,CONFIG_KEY_0166 CONFIG_KEY_0291 CONFIG_KEY_0224 CONFIG_KEY_0167 CONFIG_KEY_0256 CONFIG_KEY_0426
config_key,10,166,CONFIG_KEY_0166,oracle,True,True,1,CONFIG_KEY_0166
config_key,10,130,CONFIG_KEY_0130,user_only,False,False,0,
config_key,10,130,CONFIG_KEY_0130,naive,True,True,21,CONFIG_KEY_0088 CONFIG_KEY_0401 CONFIG_KEY_0363 CONFIG_KEY_0346 CONFIG_KEY_0163 CONFIG_KEY_0054 CONFIG_KEY_0329 CONFIG_KEY_0320 CONFIG_KEY_0424 CONFIG_KEY_0130 CONFIG_KEY_0402 CONFIG_KEY_0390 CONFIG_KEY_0078 CONFIG_KEY_0196 CONFIG_KEY_0227 CONFIG_KEY_0150 CONFIG_KEY_0312 CONFIG_KEY_0372 CONFIG_KEY_0450 CONFIG_KEY_0079 CONFIG_KEY_0119
config_key,10,130,CONFIG_KEY_0130,v1,True,True,6,CONFIG_KEY_0119 CONFIG_KEY_0079 CONFIG_KEY_0450 CONFIG_KEY_0372 CONFIG_KEY_0312 CONFIG_KEY_0130
config_key,10,130,CONFIG_KEY_0130,v2,True,True,6,CONFIG_KEY_0130 CONFIG_KEY_0119 CONFIG_KEY_0079 CONFIG_KEY_0450 CONFIG_KEY_0372 CONFIG_KEY_0312
config_key,10,130,CONFIG_KEY_0130,oracle,True,True,1,CONFIG_KEY_0130
config_key,10,222,CONFIG_KEY_0222,user_only,False,False,0,
config_key,10,222,CONFIG_KEY_0222,naive,False,True,21,CONFIG_KEY_0202 CONFIG_KEY_0222 CONFIG_KEY_0346 CONFIG_KEY_0150 CONFIG_KEY_0251 CONFIG_KEY_0158 CONFIG_KEY_0169 CONFIG_KEY_0066 CONFIG_KEY_0274 CONFIG_KEY_0215 CONFIG_KEY_0405 CONFIG_KEY_0421 CONFIG_KEY_0077 CONFIG_KEY_0174 CONFIG_KEY_0384 CONFIG_KEY_0180 CONFIG_KEY_0225 CONFIG_KEY_0177 CONFIG_KEY_0439 CONFIG_KEY_0117 CONFIG_KEY_0418
config_key,10,222,CONFIG_KEY_0222,v1,False,False,6,CONFIG_KEY_0418 CONFIG_KEY_0117 CONFIG_KEY_0439 CONFIG_KEY_0177 CONFIG_KEY_0225 CONFIG_KEY_0180
config_key,10,222,CONFIG_KEY_0222,v2,True,True,6,CONFIG_KEY_0222 CONFIG_KEY_0418 CONFIG_KEY_0117 CONFIG_KEY_0439 CONFIG_KEY_0177 CONFIG_KEY_0225
config_key,10,222,CONFIG_KEY_0222,oracle,True,True,1,CONFIG_KEY_0222
config_key,10,227,CONFIG_KEY_0227,user_only,False,False,0,
config_key,10,227,CONFIG_KEY_0227,naive,False,True,21,CONFIG_KEY_0444 CONFIG_KEY_0314 CONFIG_KEY_0270 CONFIG_KEY_0057 CONFIG_KEY_0093 CONFIG_KEY_0445 CONFIG_KEY_0401 CONFIG_KEY_0096 CONFIG_KEY_0189 CONFIG_KEY_0227 CONFIG_KEY_0080 CONFIG_KEY_0283 CONFIG_KEY_0203 CONFIG_KEY_0204 CONFIG_KEY_0207 CONFIG_KEY_0064 CONFIG_KEY_0319 CONFIG_KEY_0097 CONFIG_KEY_0429 CONFIG_KEY_0223 CONFIG_KEY_0368
config_key,10,227,CONFIG_KEY_0227,v1,True,True,6,CONFIG_KEY_0368 CONFIG_KEY_0223 CONFIG_KEY_0429 CONFIG_KEY_0227 CONFIG_KEY_0097 CONFIG_KEY_0319
config_key,10,227,CONFIG_KEY_0227,v2,True,True,6,CONFIG_KEY_0227 CONFIG_KEY_0368 CONFIG_KEY_0223 CONFIG_KEY_0429 CONFIG_KEY_0097 CONFIG_KEY_0319
config_key,10,227,CONFIG_KEY_0227,oracle,True,True,1,CONFIG_KEY_0227
config_key,10,162,CONFIG_KEY_0162,user_only,False,False,0,
config_key,10,162,CONFIG_KEY_0162,naive,True,True,21,CONFIG_KEY_0428 CONFIG_KEY_0351 CONFIG_KEY_0357 CONFIG_KEY_0191 CONFIG_KEY_0190 CONFIG_KEY_0185 CONFIG_KEY_0392 CONFIG_KEY_0282 CONFIG_KEY_0433 CONFIG_KEY_0162 CONFIG_KEY_0379 CONFIG_KEY_0252 CONFIG_KEY_0241 CONFIG_KEY_0417 CONFIG_KEY_0434 CONFIG_KEY_0287 CONFIG_KEY_0079 CONFIG_KEY_0094 CONFIG_KEY_0097 CONFIG_KEY_0192 CONFIG_KEY_0221
config_key,10,162,CONFIG_KEY_0162,v1,False,False,6,CONFIG_KEY_0221 CONFIG_KEY_0192 CONFIG_KEY_0097 CONFIG_KEY_0094 CONFIG_KEY_0079 CONFIG_KEY_0287
config_key,10,162,CONFIG_KEY_0162,v2,True,True,6,CONFIG_KEY_0162 CONFIG_KEY_0221 CONFIG_KEY_0192 CONFIG_KEY_0097 CONFIG_KEY_0094 CONFIG_KEY_0079
config_key,10,162,CONFIG_KEY_0162,oracle,True,True,1,CONFIG_KEY_0162
config_key,10,253,CONFIG_KEY_0253,user_only,False,False,0,
config_key,10,253,CONFIG_KEY_0253,naive,False,True,21,CONFIG_KEY_0156 CONFIG_KEY_0316 CONFIG_KEY_0176 CONFIG_KEY_0438 CONFIG_KEY_0256 CONFIG_KEY_0200 CONFIG_KEY_0295 CONFIG_KEY_0253 CONFIG_KEY_0209 CONFIG_KEY_0212 CONFIG_KEY_0074 CONFIG_KEY_0421 CONFIG_KEY_0184 CONFIG_KEY_0063 CONFIG_KEY_0219 CONFIG_KEY_0410 CONFIG_KEY_0298 CONFIG_KEY_0247 CONFIG_KEY_0312 CONFIG_KEY_0260 CONFIG_KEY_0420
config_key,10,253,CONFIG_KEY_0253,v1,True,True,6,CONFIG_KEY_0420 CONFIG_KEY_0260 CONFIG_KEY_0253 CONFIG_KEY_0312 CONFIG_KEY_0247 CONFIG_KEY_0298
config_key,10,253,CONFIG_KEY_0253,v2,True,True,6,CONFIG_KEY_0253 CONFIG_KEY_0420 CONFIG_KEY_0260 CONFIG_KEY_0312 CONFIG_KEY_0247 CONFIG_KEY_0298
config_key,10,253,CONFIG_KEY_0253,oracle,True,True,1,CONFIG_KEY_0253
config_key,10,282,CONFIG_KEY_0282,user_only,False,False,0,
config_key,10,282,CONFIG_KEY_0282,naive,False,True,21,CONFIG_KEY_0370 CONFIG_KEY_0437 CONFIG_KEY_0281 CONFIG_KEY_0276 CONFIG_KEY_0213 CONFIG_KEY_0413 CONFIG_KEY_0246 CONFIG_KEY_0083 CONFIG_KEY_0070 CONFIG_KEY_0282 CONFIG_KEY_0290 CONFIG_KEY_0086 CONFIG_KEY_0319 CONFIG_KEY_0428 CONFIG_KEY_0223 CONFIG_KEY_0119 CONFIG_KEY_0286 CONFIG_KEY_0174 CONFIG_KEY_0173 CONFIG_KEY_0072 CONFIG_KEY_0231
config_key,10,282,CONFIG_KEY_0282,v1,False,False,6,CONFIG_KEY_0231 CONFIG_KEY_0072 CONFIG_KEY_0173 CONFIG_KEY_0174 CONFIG_KEY_0286 CONFIG_KEY_0119
config_key,10,282,CONFIG_KEY_0282,v2,True,True,6,CONFIG_KEY_0282 CONFIG_KEY_0231 CONFIG_KEY_0072 CONFIG_KEY_0173 CONFIG_KEY_0174 CONFIG_KEY_0286
config_key,10,282,CONFIG_KEY_0282,oracle,True,True,1,CONFIG_KEY_0282
config_key,10,245,CONFIG_KEY_0245,user_only,False,False,0,
config_key,10,245,CONFIG_KEY_0245,naive,False,True,21,CONFIG_KEY_0362 CONFIG_KEY_0406 CONFIG_KEY_0439 CONFIG_KEY_0164 CONFIG_KEY_0230 CONFIG_KEY_0312 CONFIG_KEY_0253 CONFIG_KEY_0332 CONFIG_KEY_0196 CONFIG_KEY_0395 CONFIG_KEY_0245 CONFIG_KEY_0197 CONFIG_KEY_0147 CONFIG_KEY_0205 CONFIG_KEY_0210 CONFIG_KEY_0365 CONFIG_KEY_0300 CONFIG_KEY_0320 CONFIG_KEY_0241 CONFIG_KEY_0377 CONFIG_KEY_0165
config_key,10,245,CONFIG_KEY_0245,v1,False,False,6,CONFIG_KEY_0165 CONFIG_KEY_0377 CONFIG_KEY_0241 CONFIG_KEY_0320 CONFIG_KEY_0300 CONFIG_KEY_0365
config_key,10,245,CONFIG_KEY_0245,v2,True,True,6,CONFIG_KEY_0245 CONFIG_KEY_0165 CONFIG_KEY_0377 CONFIG_KEY_0241 CONFIG_KEY_0320 CONFIG_KEY_0300
config_key,10,245,CONFIG_KEY_0245,oracle,True,True,1,CONFIG_KEY_0245
config_key,10,133,CONFIG_KEY_0133,user_only,False,False,0,
config_key,10,133,CONFIG_KEY_0133,naive,True,True,21,CONFIG_KEY_0370 CONFIG_KEY_0066 CONFIG_KEY_0354 CONFIG_KEY_0075 CONFIG_KEY_0323 CONFIG_KEY_0381 CONFIG_KEY_0299 CONFIG_KEY_0094 CONFIG_KEY_0108 CONFIG_KEY_0084 CONFIG_KEY_0133 CONFIG_KEY_0395 CONFIG_KEY_0275 CONFIG_KEY_0173 CONFIG_KEY_0073 CONFIG_KEY_0361 CONFIG_KEY_0217 CONFIG_KEY_0302 CONFIG_KEY_0251 CONFIG_KEY_0280 CONFIG_KEY_0440
config_key,10,133,CONFIG_KEY_0133,v1,True,True,6,CONFIG_KEY_0440 CONFIG_KEY_0280 CONFIG_KEY_0133 CONFIG_KEY_0251 CONFIG_KEY_0302 CONFIG_KEY_0217
config_key,10,133,CONFIG_KEY_0133,v2,True,True,6,CONFIG_KEY_0133 CONFIG_KEY_0440 CONFIG_KEY_0280 CONFIG_KEY_0251 CONFIG_KEY_0302 CONFIG_KEY_0217
config_key,10,133,CONFIG_KEY_0133,oracle,True,True,1,CONFIG_KEY_0133
config_key,10,289,CONFIG_KEY_0289,user_only,False,False,0,
config_key,10,289,CONFIG_KEY_0289,naive,False,True,21,CONFIG_KEY_0243 CONFIG_KEY_0065 CONFIG_KEY_0306 CONFIG_KEY_0356 CONFIG_KEY_0321 CONFIG_KEY_0439 CONFIG_KEY_0289 CONFIG_KEY_0281 CONFIG_KEY_0275 CONFIG_KEY_0115 CONFIG_KEY_0083 CONFIG_KEY_0138 CONFIG_KEY_0345 CONFIG_KEY_0405 CONFIG_KEY_0385 CONFIG_KEY_0441 CONFIG_KEY_0339 CONFIG_KEY_0360 CONFIG_KEY_0247 CONFIG_KEY_0364 CONFIG_KEY_0220
config_key,10,289,CONFIG_KEY_0289,v1,True,True,6,CONFIG_KEY_0220 CONFIG_KEY_0289 CONFIG_KEY_0364 CONFIG_KEY_0247 CONFIG_KEY_0360 CONFIG_KEY_0339
config_key,10,289,CONFIG_KEY_0289,v2,True,True,6,CONFIG_KEY_0289 CONFIG_KEY_0220 CONFIG_KEY_0364 CONFIG_KEY_0247 CONFIG_KEY_0360 CONFIG_KEY_0339
config_key,10,289,CONFIG_KEY_0289,oracle,True,True,1,CONFIG_KEY_0289
config_key,10,241,CONFIG_KEY_0241,user_only,False,False,0,
config_key,10,241,CONFIG_KEY_0241,naive,False,True,21,CONFIG_KEY_0162 CONFIG_KEY_0096 CONFIG_KEY_0284 CONFIG_KEY_0076 CONFIG_KEY_0122 CONFIG_KEY_0121 CONFIG_KEY_0416 CONFIG_KEY_0241 CONFIG_KEY_0161 CONFIG_KEY_0415 CONFIG_KEY_0065 CONFIG_KEY_0146 CONFIG_KEY_0288 CONFIG_KEY_0240 CONFIG_KEY_0450 CONFIG_KEY_0330 CONFIG_KEY_0444 CONFIG_KEY_0338 CONFIG_KEY_0440 CONFIG_KEY_0248 CONFIG_KEY_0316
config_key,10,241,CONFIG_KEY_0241,v1,False,False,6,CONFIG_KEY_0316 CONFIG_KEY_0248 CONFIG_KEY_0440 CONFIG_KEY_0338 CONFIG_KEY_0444 CONFIG_KEY_0330
config_key,10,241,CONFIG_KEY_0241,v2,True,True,6,CONFIG_KEY_0241 CONFIG_KEY_0316 CONFIG_KEY_0248 CONFIG_KEY_0440 CONFIG_KEY_0338 CONFIG_KEY_0444
config_key,10,241,CONFIG_KEY_0241,oracle,True,True,1,CONFIG_KEY_0241
config_key,10,211,CONFIG_KEY_0211,user_only,False,False,0,
config_key,10,211,CONFIG_KEY_0211,naive,False,True,21,CONFIG_KEY_0094 CONFIG_KEY_0265 CONFIG_KEY_0064 CONFIG_KEY_0211 CONFIG_KEY_0359 CONFIG_KEY_0141 CONFIG_KEY_0289 CONFIG_KEY_0062 CONFIG_KEY_0180 CONFIG_KEY_0415 CONFIG_KEY_0143 CONFIG_KEY_0117 CONFIG_KEY_0232 CONFIG_KEY_0283 CONFIG_KEY_0127 CONFIG_KEY_0236 CONFIG_KEY_0256 CONFIG_KEY_0086 CONFIG_KEY_0207 CONFIG_KEY_0413 CONFIG_KEY_0375
config_key,10,211,CONFIG_KEY_0211,v1,False,False,6,CONFIG_KEY_0375 CONFIG_KEY_0413 CONFIG_KEY_0207 CONFIG_KEY_0086 CONFIG_KEY_0256 CONFIG_KEY_0236
config_key,10,211,CONFIG_KEY_0211,v2,True,True,6,CONFIG_KEY_0211 CONFIG_KEY_0375 CONFIG_KEY_0413 CONFIG_KEY_0207 CONFIG_KEY_0086 CONFIG_KEY_0256
config_key,10,211,CONFIG_KEY_0211,oracle,True,True,1,CONFIG_KEY_0211
config_key,10,364,CONFIG_KEY_0364,user_only,False,False,0,
config_key,10,364,CONFIG_KEY_0364,naive,False,True,21,CONFIG_KEY_0057 CONFIG_KEY_0123 CONFIG_KEY_0178 CONFIG_KEY_0216 CONFIG_KEY_0364 CONFIG_KEY_0108 CONFIG_KEY_0062 CONFIG_KEY_0115 CONFIG_KEY_0168 CONFIG_KEY_0283 CONFIG_KEY_0139 CONFIG_KEY_0131 CONFIG_KEY_0411 CONFIG_KEY_0263 CONFIG_KEY_0425 CONFIG_KEY_0230 CONFIG_KEY_0241 CONFIG_KEY_0167 CONFIG_KEY_0395 CONFIG_KEY_0289 CONFIG_KEY_0383
config_key,10,364,CONFIG_KEY_0364,v1,True,True,6,CONFIG_KEY_0383 CONFIG_KEY_0289 CONFIG_KEY_0364 CONFIG_KEY_0395 CONFIG_KEY_0167 CONFIG_KEY_0241
config_key,10,364,CONFIG_KEY_0364,v2,True,True,6,CONFIG_KEY_0364 CONFIG_KEY_0383 CONFIG_KEY_0289 CONFIG_KEY_0395 CONFIG_KEY_0167 CONFIG_KEY_0241
config_key,10,364,CONFIG_KEY_0364,oracle,True,True,1,CONFIG_KEY_0364
config_key,10,113,CONFIG_KEY_0113,user_only,False,False,0,
config_key,10,113,CONFIG_KEY_0113,naive,True,True,21,CONFIG_KEY_0186 CONFIG_KEY_0421 CONFIG_KEY_0113 CONFIG_KEY_0233 CONFIG_KEY_0153 CONFIG_KEY_0230 CONFIG_KEY_0298 CONFIG_KEY_0107 CONFIG_KEY_0134 CONFIG_KEY_0173 CONFIG_KEY_0117 CONFIG_KEY_0104 CONFIG_KEY_0333 CONFIG_KEY_0326 CONFIG_KEY_0272 CONFIG_KEY_0055 CONFIG_KEY_0301 CONFIG_KEY_0164 CONFIG_KEY_0167 CONFIG_KEY_0133 CONFIG_KEY_0354
config_key,10,113,CONFIG_KEY_0113,v1,False,False,6,CONFIG_KEY_0354 CONFIG_KEY_0133 CONFIG_KEY_0167 CONFIG_KEY_0164 CONFIG_KEY_0301 CONFIG_KEY_0055
config_key,10,113,CONFIG_KEY_0113,v2,True,True,6,CONFIG_KEY_0113 CONFIG_KEY_0354 CONFIG_KEY_0133 CONFIG_KEY_0167 CONFIG_KEY_0164 CONFIG_KEY_0301
config_key,10,113,CONFIG_KEY_0113,oracle,True,True,1,CONFIG_KEY_0113
config_key,10,148,CONFIG_KEY_0148,user_only,False,False,0,
config_key,10,148,CONFIG_KEY_0148,naive,True,True,21,CONFIG_KEY_0440 CONFIG_KEY_0076 CONFIG_KEY_0226 CONFIG_KEY_0445 CONFIG_KEY_0148 CONFIG_KEY_0238 CONFIG_KEY_0110 CONFIG_KEY_0201 CONFIG_KEY_0053 CONFIG_KEY_0394 CONFIG_KEY_0155 CONFIG_KEY_0192 CONFIG_KEY_0072 CONFIG_KEY_0321 CONFIG_KEY_0254 CONFIG_KEY_0421 CONFIG_KEY_0178 CONFIG_KEY_0132 CONFIG_KEY_0185 CONFIG_KEY_0250 CONFIG_KEY_0251
config_key,10,148,CONFIG_KEY_0148,v1,False,False,6,CONFIG_KEY_0251 CONFIG_KEY_0250 CONFIG_KEY_0185 CONFIG_KEY_0132 CONFIG_KEY_0178 CONFIG_KEY_0421
config_key,10,148,CONFIG_KEY_0148,v2,True,True,6,CONFIG_KEY_0148 CONFIG_KEY_0251 CONFIG_KEY_0250 CONFIG_KEY_0185 CONFIG_KEY_0132 CONFIG_KEY_0178
config_key,10,148,CONFIG_KEY_0148,oracle,True,True,1,CONFIG_KEY_0148
config_key,10,81,CONFIG_KEY_0081,user_only,False,False,0,
config_key,10,81,CONFIG_KEY_0081,naive,True,True,21,CONFIG_KEY_0246 CONFIG_KEY_0071 CONFIG_KEY_0212 CONFIG_KEY_0189 CONFIG_KEY_0215 CONFIG_KEY_0164 CONFIG_KEY_0072 CONFIG_KEY_0346 CONFIG_KEY_0171 CONFIG_KEY_0102 CONFIG_KEY_0081 CONFIG_KEY_0172 CONFIG_KEY_0227 CONFIG_KEY_0375 CONFIG_KEY_0157 CONFIG_KEY_0388 CONFIG_KEY_0322 CONFIG_KEY_0435 CONFIG_KEY_0082 CONFIG_KEY_0266 CONFIG_KEY_0352
config_key,10,81,CONFIG_KEY_0081,v1,True,True,6,CONFIG_KEY_0352 CONFIG_KEY_0266 CONFIG_KEY_0082 CONFIG_KEY_0435 CONFIG_KEY_0322 CONFIG_KEY_0081
config_key,10,81,CONFIG_KEY_0081,v2,True,True,6,CONFIG_KEY_0081 CONFIG_KEY_0352 CONFIG_KEY_0266 CONFIG_KEY_0082 CONFIG_KEY_0435 CONFIG_KEY_0322
config_key,10,81,CONFIG_KEY_0081,oracle,True,True,1,CONFIG_KEY_0081
config_key,10,216,CONFIG_KEY_0216,user_only,False,False,0,
config_key,10,216,CONFIG_KEY_0216,naive,False,True,21,CONFIG_KEY_0216 CONFIG_KEY_0443 CONFIG_KEY_0208 CONFIG_KEY_0140 CONFIG_KEY_0118 CONFIG_KEY_0185 CONFIG_KEY_0371 CONFIG_KEY_0194 CONFIG_KEY_0059 CONFIG_KEY_0115 CONFIG_KEY_0200 CONFIG_KEY_0300 CONFIG_KEY_0360 CONFIG_KEY_0235 CONFIG_KEY_0336 CONFIG_KEY_0079 CONFIG_KEY_0396 CONFIG_KEY_0175 CONFIG_KEY_0389 CONFIG_KEY_0261 CONFIG_KEY_0288
config_key,10,216,CONFIG_KEY_0216,v1,True,True,6,CONFIG_KEY_0288 CONFIG_KEY_0261 CONFIG_KEY_0389 CONFIG_KEY_0175 CONFIG_KEY_0216 CONFIG_KEY_0396
config_key,10,216,CONFIG_KEY_0216,v2,True,True,6,CONFIG_KEY_0216 CONFIG_KEY_0288 CONFIG_KEY_0261 CONFIG_KEY_0389 CONFIG_KEY_0175 CONFIG_KEY_0396
config_key,10,216,CONFIG_KEY_0216,oracle,True,True,1,CONFIG_KEY_0216
config_key,10,293,CONFIG_KEY_0293,user_only,False,False,0,
config_key,10,293,CONFIG_KEY_0293,naive,False,True,21,CONFIG_KEY_0185 CONFIG_KEY_0350 CONFIG_KEY_0143 CONFIG_KEY_0414 CONFIG_KEY_0066 CONFIG_KEY_0293 CONFIG_KEY_0399 CONFIG_KEY_0233 CONFIG_KEY_0057 CONFIG_KEY_0152 CONFIG_KEY_0221 CONFIG_KEY_0247 CONFIG_KEY_0388 CONFIG_KEY_0287 CONFIG_KEY_0228 CONFIG_KEY_0403 CONFIG_KEY_0270 CONFIG_KEY_0217 CONFIG_KEY_0180 CONFIG_KEY_0075 CONFIG_KEY_0303
config_key,10,293,CONFIG_KEY_0293,v1,True,True,6,CONFIG_KEY_0303 CONFIG_KEY_0075 CONFIG_KEY_0293 CONFIG_KEY_0180 CONFIG_KEY_0217 CONFIG_KEY_0270
config_key,10,293,CONFIG_KEY_0293,v2,True,True,6,CONFIG_KEY_0293 CONFIG_KEY_0303 CONFIG_KEY_0075 CONFIG_KEY_0180 CONFIG_KEY_0217 CONFIG_KEY_0270
config_key,10,293,CONFIG_KEY_0293,oracle,True,True,1,CONFIG_KEY_0293
config_key,10,182,CONFIG_KEY_0182,user_only,False,False,0,
